,business_id,bet_eli,degree_eli,deg_cen_eli,clo_eli,cluster_eli,eigen_eli,k_core_eli,avg_n_d_eli,open_eli
204,2Pdv_kUYZa0wjX3VDwu_rQ,0.001529065,1315,0.491956603,0.662453532,0.416522851,0.036703728,421,724.373384,TRUE
205,KgRKXoKTkmnGneaxpKRrxA,0.000372695,1015,0.379723158,0.616040562,0.576424636,0.032598125,507,824.8236453,TRUE
206,7BzUuUw8iX6INnEWo6YpDQ,0.000105051,658,0.246165357,0.5679983,0.708914519,0.018604534,421,756.5075988,TRUE
207,OhJrHBMlTgMIFXB8v78HhQ,0.000374563,1017,0.38047138,0.616324648,0.57556384,0.032657726,507,824.6892822,FALSE
208,39Hf7XHyzHUCnISf2epYzA,0.000413395,831,0.310886644,0.590457256,0.565302365,0.023547194,421,752.8748496,FALSE
209,SELaTs8dbe8Pi_eLOAP7DA,0,421,0.157500935,0.538477035,1,0.011609328,421,755.567696,TRUE
210,Tr_vIZJtsZzM7XWuEGYxgQ,0.002108434,1354,0.506546951,0.668082979,0.391788694,0.037088216,421,712.3493353,TRUE
211,IqcP5bBkpOA6BBT1oM7cDA,0,421,0.157500935,0.538477035,1,0.011609328,421,755.567696,TRUE
212,igf1hehOh5rbX1ow1zAc7g,0.006648654,1918,0.717545829,0.779300292,0.307418994,0.048431308,507,642.2513034,TRUE
213,9AN80Bl76N-lbyLeZx-0oQ,0.000967356,1090,0.407781519,0.626582278,0.467106427,0.031871578,421,764.9201835,TRUE
214,E0Y-zBq5KBOES8617IBi5Q,0.000129864,562,0.210250655,0.555832813,0.713481899,0.015682203,421,758.7206406,TRUE
215,x02bWSJbx3VLZg6QytDpxQ,0.000140435,481,0.179947624,0.546849427,0.833134096,0.013383877,421,758.4781705,TRUE
216,KP8vobJvH3nIxwpUDAruJw,0.000316069,610,0.228208006,0.562263357,0.640426391,0.01721774,421,762.1196721,TRUE
217,ovIeSwA9ngff_BgmsPqQ2A,0,421,0.157500935,0.538477035,1,0.011609328,421,755.567696,TRUE
218,8BDWB7Dz9Dwws1AI6xy4Cg,0.000303967,603,0.225589226,0.561436673,0.662815491,0.017564678,421,787.1940299,TRUE
219,W9T9wcfH83d6VzAzlqP7Hw,4.95E-05,436,0.163112608,0.54021827,0.949383107,0.012003402,421,753.5366972,TRUE
220,3JhNUmC10OfAHZFc7mMyGQ,0,421,0.157500935,0.538477035,1,0.011609328,421,755.567696,FALSE
221,RsfAaUkoJkXG-mr5vOAD2A,0.000105051,658,0.246165357,0.5679983,0.708914519,0.018604534,421,756.5075988,TRUE
222,Myq0bRs7_jAmTk2fr1PVsA,0.000105051,658,0.246165357,0.5679983,0.708914519,0.018604534,421,756.5075988,TRUE
223,7ZPp8PJlQtTCeSF4N0tGNQ,0.00014932,649,0.242798354,0.567515924,0.690882459,0.019302758,421,791.366718,TRUE
224,F7iJ8Nomakm2yZ2kMsh51g,0.001797442,1273,0.476243921,0.655629139,0.419080121,0.035472759,421,725.9104478,TRUE
225,xxUwUcpmM423e_T3W0ycDA,0,421,0.157500935,0.538477035,1,0.011609328,421,755.567696,TRUE
226,ZT939SqF9I4-eVcsRD97Mw,0,421,0.157500935,0.538477035,1,0.011609328,421,755.567696,FALSE
227,hx0Ltfo10BinaH2tlgu0Lg,0.000211454,851,0.318368874,0.593209055,0.659113845,0.028933705,507,873.4594595,TRUE
228,sbQuuqRCMJLms19X6Snq9w,0.000243246,726,0.271604938,0.576450291,0.633916595,0.020639558,421,759.4104683,TRUE
229,u3Scx8puTAeZogjmKIvzkQ,0,421,0.157500935,0.538477035,1,0.011609328,421,755.567696,TRUE
230,kUlF_j1uk1IvdOETluPhsA,0,421,0.157500935,0.538477035,1,0.011609328,421,755.567696,FALSE
231,k9yOYJWMIKRIXda06ieBug,0.000304114,763,0.285447063,0.581592689,0.604159572,0.021900499,421,765.249017,TRUE
232,MNf7kbBxHLWEN9Kjk-uizg,0.000203814,580,0.216984661,0.558270677,0.675016378,0.016352161,421,766.362069,TRUE
233,R9KYX0aK9lmBMzMgIxhRwg,0.002969359,1561,0.583988028,0.705091005,0.37951921,0.043322345,507,706.3254324,TRUE
234,kirr8hpXtpBqv6eHlyZIDg,0.000595569,864,0.323232323,0.595057881,0.516077636,0.02439294,421,747.6122685,TRUE
235,CHd2U8sTV4el2bQlRst_fA,0.000744307,941,0.352038908,0.605436014,0.581391458,0.030505876,507,833.0871413,TRUE
236,a29ve3C8yddi8brLNbS0YQ,0.000199433,535,0.200149645,0.552501033,0.724309566,0.014578416,421,742.8616822,TRUE
237,VBoE8WUu1-hpZHZbJ-pyWA,0.000105051,658,0.246165357,0.5679983,0.708914519,0.018604534,421,756.5075988,FALSE
238,LxaprfKjoAFMu2suNKUrsA,2.89E-05,437,0.163486719,0.54087414,0.947893267,0.012083563,421,756.221968,TRUE
239,NaKzzDKN79r9D-fMxfUZmA,0.006455782,1912,0.71530116,0.778165939,0.30649685,0.048107389,507,640.6867155,TRUE
240,mFxqILBGrcnVNDkprz_wvQ,0.000370256,759,0.283950617,0.58083442,0.601332819,0.02126031,421,747.002635,TRUE
241,OZy51SVZZid5VcdW1vkXzQ,0,421,0.157500935,0.538477035,1,0.011609328,421,755.567696,TRUE
242,qubGE1ESrd-lrVjQsXq5Ag,0.001278469,1290,0.482603816,0.65788826,0.454140882,0.038442569,507,763.6643411,FALSE
243,tw9LsOgI02DYT4L9Sr_quA,0.000295369,668,0.249906472,0.568965517,0.613148516,0.018964675,421,761.5329341,TRUE
244,u092Mp4R5BrR2B2Q_bHQ_A,0.001213511,1137,0.425364759,0.633562456,0.4860564,0.03463797,507,784.6138962,TRUE
245,N_q5-OPVeA2cleiLk-3KRQ,0.000828243,802,0.300037411,0.585542169,0.501897566,0.02264266,421,754.2955112,TRUE
246,_tinzCY1lTeK2nu8B8t9yQ,0.000279285,727,0.27197905,0.576450291,0.611623298,0.02182488,421,799.1788171,TRUE
247,baAZ4ppGUd626tVyfgduTw,0.000654758,1179,0.441077441,0.640699904,0.511928471,0.036621594,507,794.8761662,TRUE
248,yg9pahHMCOLLp_Zd0WnZ6w,5.11E-05,453,0.169472503,0.542410714,0.896051886,0.012451848,421,751.1788079,TRUE
249,Qpw0DhbleppbItn5bIg-zA,0.000210317,696,0.260381594,0.572990354,0.658662036,0.019566403,421,750.0804598,FALSE
250,NwsMPCxso8Xlyn5vHQZ5Aw,0.000830719,904,0.338196783,0.600674157,0.519566048,0.025859186,421,758.1128319,TRUE
251,rk26FBHfW2Cry49UDI23AQ,0,421,0.157500935,0.538477035,1,0.011609328,421,755.567696,FALSE
252,KeIR0bbVXvCuOCvOR7w7OA,0,421,0.157500935,0.538477035,1,0.011609328,421,755.567696,TRUE
253,OAzuzSsLxQH42I3YiUux7A,0.000906517,1004,0.375607931,0.613918236,0.470026176,0.028614236,421,753.6025896,TRUE
254,Rza-FztnKi8YfcSkn1KxgQ,0.000683341,681,0.254769921,0.570057582,0.588986784,0.019398708,421,766.5580029,TRUE
255,1G7kdwjso4-s05jMT3exmQ,0,421,0.157500935,0.538477035,1,0.011609328,421,755.567696,TRUE
256,b-Sc_mRnCmaEZSqGknQ6KA,0.00021478,706,0.264122709,0.57360515,0.642380407,0.021171508,421,798.8073654,FALSE
257,xqulLCyfy0rY_Cd-oRaBiA,0,421,0.157500935,0.538477035,1,0.011609328,421,755.567696,TRUE
258,MfY0n7c4_rlSO6Tb9WK0pA,0.000451101,876,0.327721661,0.596651786,0.53911546,0.025856967,421,778.3105023,TRUE
259,NPzEHVmD1sbl2EBa4JSMSA,0.001859036,1389,0.519640853,0.67431887,0.393092702,0.038274123,421,715.4924406,TRUE
260,1PqUs4LMMAFLB-lfAvZYcg,0.000378989,775,0.289936401,0.583369708,0.581728766,0.022973619,421,787.1548387,TRUE
261,HjkuUuzet3pA4cS7VtSf2A,0,421,0.157500935,0.538477035,1,0.011609328,421,755.567696,TRUE
262,DD0uXh3xnUyPmX2h932ErA,0.000105051,658,0.246165357,0.5679983,0.708914519,0.018604534,421,756.5075988,TRUE
263,oCatThs5uhSGDgSV2KxxgA,0.001507678,1337,0.500187056,0.665753425,0.439587915,0.039347366,507,754.8309648,TRUE
264,Uh-fwqAPO4PGDrmCS4orsQ,0,421,0.157500935,0.538477035,1,0.011609328,421,755.567696,TRUE
265,4tHDW0O8ZunvT8SVmI69bQ,0.000191752,598,0.223718668,0.560377358,0.674448048,0.017424278,421,785.5953177,TRUE
266,5O1VpoxiNvGU484R8LArNw,0.000394365,908,0.339693229,0.601079379,0.555148648,0.026599912,421,772.780837,TRUE
267,ZlVP0X46tbHmXB_QW3JUsA,0,421,0.157500935,0.538477035,1,0.011609328,421,755.567696,FALSE
268,n2XqmHwadf-TGBc3vlECJw,0.001120797,1178,0.44070333,0.64054637,0.46151982,0.034118982,421,754.5526316,TRUE
269,GGUe6nA0XqDIMFifJkpoMw,0.00016414,665,0.248784138,0.569086651,0.696997011,0.018688756,421,751.9864662,FALSE
270,mMcCYFnSS1_O3sEtjsuTvg,0,421,0.157500935,0.538477035,1,0.011609328,421,755.567696,TRUE
271,8oIROVNsXoB11q3Ztnql4w,0.00021478,706,0.264122709,0.57360515,0.642380407,0.021171508,421,798.8073654,TRUE
272,QYwnYMzjXESzEjc-yAHC1A,0.000643908,966,0.361391695,0.608883827,0.51126058,0.028460979,421,779.6511387,TRUE
273,f_adZ5jM1k9uABuleJmGpw,0,421,0.157500935,0.538477035,1,0.011609328,421,755.567696,FALSE
274,Uz48sikLYhYXxFzhNte9ng,0.00069206,805,0.301159746,0.587085438,0.537489571,0.022726373,421,756.0944099,FALSE
275,cG08p37d-YeY2HCEUEjrnA,0.000441311,936,0.35016835,0.604887984,0.593297226,0.030655949,507,842.5021368,TRUE
276,Lj-csYhfbkXIWdwUpGv2CA,0.000390481,906,0.338945006,0.600944245,0.556301148,0.026907101,421,784.3642384,TRUE
277,ySRO8Jt3qaaLUcD7-vnXYg,0,421,0.157500935,0.538477035,1,0.011609328,421,755.567696,TRUE
278,V83p6pA_jrSNatRE10G96A,3.62E-06,423,0.158249158,0.538694075,0.992437229,0.011660742,421,755.3829787,TRUE
279,sdDacgGI04Whr1oOqOBqsg,0.000241257,824,0.308267864,0.589805825,0.599712159,0.023966797,421,767.6165049,TRUE
280,cHgKLMKW9U9hBhClBH498A,0.000105051,658,0.246165357,0.5679983,0.708914519,0.018604534,421,756.5075988,TRUE
281,2vJAnAxF0MbQwbOOi9yccg,0,421,0.157500935,0.538477035,1,0.011609328,421,755.567696,TRUE
282,QcCrY-qvQatWpJaHIlhX9Q,0.001625186,1208,0.451926674,0.645496257,0.440832177,0.034199123,421,738.6241722,TRUE
283,Xx2fw-uGcEyu1KD2pXPveA,0.000482092,874,0.326973438,0.595986622,0.530672266,0.024255318,421,740.3901602,TRUE
284,NNjr2Wa08L1xwCnWLFpe2w,0.00072623,887,0.331836887,0.598120385,0.519703976,0.025916315,421,773.1544532,TRUE
285,Jeb8lJ3FApRhBMomYcTI-g,0.000105051,658,0.246165357,0.5679983,0.708914519,0.018604534,421,756.5075988,TRUE
286,s4TOMVsHoQxmrx1mEzTgaA,0.000897687,830,0.310512533,0.590196511,0.486799308,0.023072113,421,745.0289157,TRUE
287,wAjh1TeFjHMVX0WELqIfTQ,0.000565498,1075,0.402169847,0.624678663,0.543098177,0.034382624,507,818.7553488,FALSE
288,dJnlw89b2QszEho3QIvS_w,0.000105051,658,0.246165357,0.5679983,0.708914519,0.018604534,421,756.5075988,TRUE
289,czuoA645fXycMFIZuEAKtQ,0.000200108,691,0.258511036,0.571887035,0.645911198,0.020934602,421,807.8248915,TRUE
290,0mxZCQ5yeuEnMyoIKMj35w,0.000407819,1003,0.37523382,0.614059269,0.579323905,0.032742939,507,835.0289133,FALSE
291,S6koMFWPJUi-6tjseAeeQw,0.000674279,879,0.328843996,0.596784997,0.514544639,0.024097115,421,730.6666667,TRUE
292,dSTtdCdPFdOWmX9T4XyLKg,0.000135673,550,0.205761317,0.554104478,0.721768505,0.015168103,421,750.8072727,TRUE
293,UU6_J0qlegp2yQg1JmeKKg,0.002771861,1480,0.553684998,0.690876195,0.391211191,0.04142824,507,716.4824324,TRUE
294,U_e-nIVcw8ne_Ece7fDWOQ,1.93E-05,430,0.160867939,0.539455096,0.965078333,0.011747116,421,747.872093,TRUE
295,F8_GSCICeg5Vee4wZ15TEg,0,421,0.157500935,0.538477035,1,0.011609328,421,755.567696,TRUE
296,lMLGY_ofUhjHNcF1JL5MMA,0.000272005,649,0.242798354,0.566073698,0.635008275,0.018839668,421,784.8412943,TRUE
297,QmoxdKi2sIXxkNSt4i-eVg,0.000786011,1074,0.401795735,0.624241009,0.540837312,0.034421315,507,821.3472998,TRUE
298,#NAME?,0.002957449,1294,0.484100262,0.658861228,0.437304186,0.037772395,507,747.248068,TRUE
299,qMBuN3TJMdPJELzAUKo4tQ,7.60E-05,485,0.18144407,0.546625767,0.849067053,0.01406532,421,790.2,TRUE
300,1uLQDGYLQqOjSQtqi1nUZQ,0,421,0.157500935,0.538477035,1,0.011609328,421,755.567696,TRUE
301,B4nCcD2ycRekS3KLXqhVIw,0.000458192,938,0.350916573,0.605024898,0.528761893,0.026848883,421,755.2633262,TRUE
302,p8UMTB5rdnDChvtXz5rdKQ,0.00037349,754,0.28208006,0.579449382,0.573187357,0.022445157,421,794.2798408,TRUE
303,BaUzlieACd8t0KSu3OTkUQ,0.001056199,1317,0.492704826,0.662125341,0.466713056,0.040099248,507,776.7031131,TRUE
304,HvGG8i4asaJcwJraKrtAuQ,0.000658372,989,0.369996259,0.612651845,0.498597938,0.028734249,421,765.8210313,FALSE
305,cf6vMpq3bzrjyA0Tmv0TYQ,0.004441476,1757,0.65731388,0.743946563,0.323947296,0.044880343,434,657.4388162,TRUE
306,a0sXIosL-LkGinw-8HuQ8Q,0.0001157,493,0.184436962,0.547073271,0.80266825,0.013735986,421,761.3772819,TRUE
307,kyo-oIRaF7T576MzK1Y7Bg,0.000105051,658,0.246165357,0.5679983,0.708914519,0.018604534,421,756.5075988,TRUE
308,TfUknERQV59BIOSQx57Zvg,0,421,0.157500935,0.538477035,1,0.011609328,421,755.567696,FALSE
309,N9p41uAx9P7Hm2xQJ14j1g,0.000284193,693,0.259259259,0.572622108,0.625778845,0.019841217,421,772.5627706,TRUE
310,HDCSajgHllL6cFMsDX6KYQ,4.54E-05,439,0.164234942,0.540546006,0.935084927,0.011979626,421,746.6765376,TRUE
311,#NAME?,0.003889578,1794,0.671156004,0.752110298,0.335246509,0.047130718,507,668.6348941,TRUE
312,bVLcsTU4h4Q6TVxHFjFmrA,0.000105051,658,0.246165357,0.5679983,0.708914519,0.018604534,421,756.5075988,FALSE
313,vlonm9-LTjUjNMCGL1Xf1g,0,421,0.157500935,0.538477035,1,0.011609328,421,755.567696,TRUE
314,yzsyO8OFIRvod76-J5cHFw,0,421,0.157500935,0.538477035,1,0.011609328,421,755.567696,TRUE
315,Wm_RiDyFUjk7_0wQn9YwYA,0.000105051,658,0.246165357,0.5679983,0.708914519,0.018604534,421,756.5075988,FALSE
316,CFq9BsppjTi6uPhKKJHQRA,0.000263962,732,0.273849607,0.577696131,0.620158776,0.020272511,421,741.0997268,TRUE
317,Nz7NGcbodsKfEc2GbfWSRw,0.000522696,760,0.284324729,0.580456026,0.559170654,0.022598553,421,794.8973684,TRUE
318,ptHryWHORQa6x1nN2BVWnQ,0.000536217,756,0.282828283,0.580204037,0.535831669,0.021555715,421,761.1494709,FALSE
319,uq0rHcg288BIZZBhmOH3Gg,1.48E-06,423,0.158249158,0.538694075,0.993075863,0.011678377,421,756.0874704,TRUE
320,qKmfy_0wm1KIMJqGhuPl0w,0,421,0.157500935,0.538477035,1,0.011609328,421,755.567696,TRUE
321,Lpy2yLyOu8oep28P3wmuKw,0.00207691,1192,0.44594089,0.642239308,0.42089863,0.033168934,421,730.3196309,TRUE
322,NLjG1EDhI2Aa71ZoLFqbQQ,0.001386547,1258,0.470632248,0.652587891,0.457217009,0.037499825,507,763.4284579,TRUE
323,vktgjFSqIbiACkW74JgJKA,0,421,0.157500935,0.538477035,1,0.011609328,421,755.567696,TRUE
324,zzhzW3DImwhSwpcK1Yuy7Q,0.000923614,979,0.366255144,0.61083181,0.472392638,0.028073322,421,758.4637385,TRUE
325,zB7hZZl_6qtKEncbIFCgDQ,0.002294856,1496,0.559670782,0.693565127,0.394602329,0.042091818,507,719.8054813,TRUE
326,T5MXB1-mEp6zFzeHI1eyDg,0,421,0.157500935,0.538477035,1,0.011609328,421,755.567696,TRUE
327,jrVr2uSrDs18Gx3liA3DWQ,0,421,0.157500935,0.538477035,1,0.011609328,421,755.567696,TRUE
328,3Ms_jV2Pp2VFfz8CqZcDjw,0.000147435,456,0.170594837,0.543071922,0.891893195,0.012592267,421,754.6535088,TRUE
329,JP-0dAOvI6tihZ63YfUZ0g,0.000144092,583,0.218106996,0.55850397,0.707396863,0.017540005,421,809.219554,FALSE
330,#NAME?,0.001107978,1231,0.460531238,0.648,0.463845244,0.036846059,507,767.8781478,TRUE
331,jDdvx9jM96Z9NHfH1hPOCg,0.000776988,927,0.346801347,0.602977667,0.487200636,0.026989473,421,769.605178,TRUE
332,JMPTpQdPm50NfjrfhnTmCg,0.000105051,658,0.246165357,0.5679983,0.708914519,0.018604534,421,756.5075988,FALSE
333,7m_DibbJYfY0tGu0ImK8jw,0.000105051,658,0.246165357,0.5679983,0.708914519,0.018604534,421,756.5075988,TRUE
334,vl71UTJa9JlMNBy3f_kdQQ,0.001081821,1184,0.442947999,0.64116095,0.469574604,0.035477999,507,770.066723,TRUE
335,K2irDdBk6o-JRSewkMoEqg,0.005598355,1760,0.658436214,0.744775704,0.327149982,0.045498719,507,659.9897727,TRUE
336,9gbxEkiIcuREn3t_C-7InQ,0,421,0.157500935,0.538477035,1,0.011609328,421,755.567696,FALSE
337,i8G0CW4DAi0wL-wKF8s76A,0,421,0.157500935,0.538477035,1,0.011609328,421,755.567696,TRUE
338,3H06BY5ECJ7yz9fHETdgMw,0.000782706,1160,0.433969323,0.637035272,0.498106275,0.035736918,507,790.3413793,TRUE
339,zZPhYSjAtc91v_wePw6xyw,0,421,0.157500935,0.538477035,1,0.011609328,421,755.567696,FALSE
340,xutmtuqBgZlR8JkUaohQPw,0.00011121,643,0.240553685,0.566673733,0.699083831,0.019159675,421,792.81493,TRUE
341,73YvRCWay6GHGQ7oxMxFQQ,0.001590521,1358,0.508043397,0.669086358,0.42899144,0.039478815,507,744.0913108,TRUE
342,t7s7Sd4N79ZnGkAZP6CXzA,0.000217556,525,0.19640853,0.551134021,0.738545983,0.014146245,421,734.4628571,TRUE
343,JaZHy68xe9fibczs79mWrg,0.000258527,659,0.246539469,0.567395457,0.610434895,0.018227616,421,748.6024279,TRUE
344,x4a0gG1Icqui7vk4biQ_qg,0,421,0.157500935,0.538477035,1,0.011609328,421,755.567696,TRUE
345,29GJSZzAjE-XIfXo6S_-UQ,6.49E-06,426,0.159371493,0.539346247,0.981905551,0.01172142,421,753.2183099,TRUE
346,3c_t1lOvdg-EOgVlat8jqw,0.000105051,658,0.246165357,0.5679983,0.708914519,0.018604534,421,756.5075988,TRUE
347,1Uc8ehbpZYqXCGj2G_DU0w,0.00172674,1353,0.50617284,0.668918919,0.393390537,0.036457396,421,704.0923873,TRUE
348,NpVOXpj4b4HsqgzIWrZWRg,0,421,0.157500935,0.538477035,1,0.011609328,421,755.567696,FALSE
349,CRyOc3Njbf0jtRptTs5s2w,0.001193366,1221,0.456790123,0.64658926,0.465509325,0.036605687,507,770.8689599,TRUE
350,7nyG3EF8BD7GpSJI-Pv2CQ,0.000200108,691,0.258511036,0.571887035,0.645911198,0.020934602,421,807.8248915,TRUE
351,o2lSpk7qafaiY1brDw8J6A,0.002001681,1095,0.409652076,0.628349788,0.453756063,0.030794979,421,738.9479452,TRUE
352,UO6N3R4-oAFQ_7EpdS1m4A,0.000437644,780,0.291806958,0.583497053,0.556571541,0.023091346,421,788.4576923,TRUE
353,s35elIXzRYBaAbtVxirhJg,0,421,0.157500935,0.538477035,1,0.011609328,421,755.567696,TRUE
354,4dKif6ewvj_b7kSgscjiDg,0.001366827,951,0.355780022,0.606810443,0.476933975,0.026948211,421,749.6246057,TRUE
355,eTyE2X_gUHxN9OlBcJF4XQ,0.000140432,531,0.198653199,0.552158645,0.738506911,0.014524069,421,745.4105461,TRUE
356,WYenD29fSs98MOkyayr_3Q,0.000105051,658,0.246165357,0.5679983,0.708914519,0.018604534,421,756.5075988,TRUE
357,Z9NI8AJnZULUD_kQBXMKwg,0.001980584,1500,0.561167228,0.694285714,0.399760729,0.042333576,507,721.362,FALSE
358,wJL_KCCKzAod2b-GFete2A,0.002084092,1313,0.49120838,0.661797475,0.443811185,0.038744094,507,753.4539223,TRUE
359,-c82ZQHqSLPKC1llWHAjGw,0.000399305,973,0.364010475,0.609856263,0.588240519,0.032022978,507,845.0513875,TRUE
360,OYP9odNIytfGqdol4rupJg,0,421,0.157500935,0.538477035,1,0.011609328,421,755.567696,FALSE
361,A0Ut5J0tZTku_UJTtfN51w,0.000105051,658,0.246165357,0.5679983,0.708914519,0.018604534,421,756.5075988,TRUE
362,Z5I3ulmcB_NIfdtgUP0NIg,0.000188708,600,0.224466891,0.560259904,0.682409572,0.017445803,421,786.1066667,TRUE
363,bZFApwoXMY6F8t756fanEg,0.000105051,658,0.246165357,0.5679983,0.708914519,0.018604534,421,756.5075988,TRUE
364,HKQe1IV-mwKqROcu0UE9WQ,0,421,0.157500935,0.538477035,1,0.011609328,421,755.567696,FALSE
365,RSmm-xmcbeePLP2XJdfXFg,0.000105051,658,0.246165357,0.5679983,0.708914519,0.018604534,421,756.5075988,FALSE
366,Wz8BptrG8qgwl3xxgYqBrw,0.000695425,1054,0.394313505,0.621627907,0.532804979,0.03331246,507,811.9696395,TRUE
367,jI_crylZkfph2VzNRV44fw,0.000129864,562,0.210250655,0.555832813,0.713481899,0.015682203,421,758.7206406,TRUE
368,y1ABe-dnxxkaB1qeFWwvpA,0.000105051,658,0.246165357,0.5679983,0.708914519,0.018604534,421,756.5075988,TRUE
369,hBAmMTfGxsYL0L6WYVh3Bg,0.001155591,1211,0.453049009,0.645496257,0.437106141,0.03415159,421,738.4574732,TRUE
370,6bDOYN1cB92oQ4714yhBaA,0,421,0.157500935,0.538477035,1,0.011609328,421,755.567696,FALSE
371,vPAhk5B_ufZRiIltzgPlkw,0.000666574,899,0.336326225,0.598522167,0.507906583,0.026296749,421,775.4860957,FALSE
372,IV71VjZTdNj8b2-5d0kfzw,0,421,0.157500935,0.538477035,1,0.011609328,421,755.567696,FALSE
373,jNftD8BQ41UX4AImsXSsjA,9.09E-05,527,0.197156753,0.551475139,0.76503777,0.015236831,421,786.0607211,TRUE
374,mEBkJgANzFKekwgEEi0nyA,0.001853279,1394,0.52151141,0.675170498,0.412164326,0.039849481,507,732.3134864,TRUE
375,tuqJnOmUOodqHuyWrV7VBw,0,421,0.157500935,0.538477035,1,0.011609328,421,755.567696,FALSE
376,QKhSJmUBku9H0D83b1Ke8g,0.000107573,518,0.193789749,0.550226431,0.770968537,0.014690964,421,771.2277992,TRUE
377,CsyODVepq3jkB-9JKpoTfw,0.000389556,828,0.30976431,0.590326855,0.558157942,0.024569952,421,785.3285024,TRUE
378,aepTKcQSSTXds_7XSdivqw,0,421,0.157500935,0.538477035,1,0.011609328,421,755.567696,TRUE
379,#NAME?,0.000407747,791,0.295922185,0.585285746,0.579814047,0.022522911,421,760.4614412,TRUE
380,XouRI7xbhQfuoqxqIRlO-g,0,421,0.157500935,0.538477035,1,0.011609328,421,755.567696,TRUE
381,TLE7d83pJqOwF6k3jetc4g,0,421,0.157500935,0.538477035,1,0.011609328,421,755.567696,TRUE
382,KrBBWTg36crXHidwmMT4IQ,0.000372695,1015,0.379723158,0.616040562,0.576424636,0.032598125,507,824.8236453,TRUE
383,iVGkFUAyCfKVTEqU1xcqtw,0.000706935,1162,0.434717546,0.637947494,0.51262414,0.035984305,507,792.5370052,TRUE
384,Xt8voqKtovEUyPzLwywkvA,0,421,0.157500935,0.538477035,1,0.011609328,421,755.567696,TRUE
385,ivHoF8VhdC2kxsdLIbPxNg,9.90E-05,513,0.191919192,0.549321825,0.775584795,0.014227732,421,754.2475634,FALSE
386,jRE_OFEa8dmp2S25x-fgbw,0.002295473,1536,0.574635241,0.700471698,0.386862106,0.042911778,507,712.0677083,TRUE
387,8uMP4kv2Je6rM9ZNz0apGw,0.000284193,693,0.259259259,0.572622108,0.625778845,0.019841217,421,772.5627706,TRUE
388,o0-eIAgwPUOh43ICG3xmrg,0.000394365,908,0.339693229,0.601079379,0.555148648,0.026599912,421,772.780837,TRUE
389,YHSOLCeM1-tL4sg0G4oT2g,0,421,0.157500935,0.538477035,1,0.011609328,421,755.567696,TRUE
390,D_RvESm_VexDLwAmiL7Csg,0.000722633,1043,0.390198279,0.620041754,0.537994822,0.032930525,507,812.9808245,TRUE
391,3Fd6CaUA8Z355BA9eDLaRg,0,421,0.157500935,0.538477035,1,0.011609328,421,755.567696,TRUE
392,kHLLXY6nmb3W9VUDVr9SXA,0,421,0.157500935,0.538477035,1,0.011609328,421,755.567696,FALSE
393,0qeh-wdHoioOELKWnmwEfA,0,421,0.157500935,0.538477035,1,0.011609328,421,755.567696,TRUE
394,rHkS1Lnz2VyHJez6Ppa3-w,0.001788526,1132,0.423494201,0.633862936,0.438654619,0.031802347,421,739.815371,TRUE
395,3PaIpWU_ErlrT2eM5XGOAw,0.000475498,841,0.314627759,0.591764445,0.541608629,0.023140039,421,734.5766944,TRUE
396,8SodVfuGN-V8Pt9cqm_iqw,0,421,0.157500935,0.538477035,1,0.011609328,421,755.567696,FALSE
397,Krynn0_UmsfyKc0Ye1dlPw,0.0014669,951,0.355780022,0.607361963,0.485330677,0.027304512,421,757.6729758,TRUE
398,P9FlZvjyUUtTJg0adWMpVA,0.00011121,643,0.240553685,0.566673733,0.699083831,0.019159675,421,792.81493,TRUE
399,5v2WUEmIPU8jTmOQ9xhcGA,0,421,0.157500935,0.538477035,1,0.011609328,421,755.567696,FALSE
400,uVk4Gq61Hj9Xy-lFVhaGuA,4.64E-05,432,0.161616162,0.540327471,0.962629973,0.011914903,421,755.3564815,TRUE
401,nva6UyHdP7vKk3Uswm02IQ,0.000300923,643,0.240553685,0.566073698,0.638488782,0.018044567,421,758.5085537,TRUE
402,Pmoeoe5ETAEptSmosYsRzg,0.000613775,886,0.331462776,0.598254252,0.550290138,0.025443113,421,757.1399549,TRUE
403,hsb44rBNzpNpntjGMQBU6w,0.0006985,774,0.28956229,0.5826068,0.526118917,0.021785491,421,754.3074935,TRUE
404,6c-rDuWtzX8aCwneDTw9eQ,0,421,0.157500935,0.538477035,1,0.011609328,421,755.567696,FALSE
405,4ISrDLsDCi-AHOBylcgbAQ,8.99E-05,467,0.174710064,0.544177524,0.862072768,0.012897376,421,754.856531,TRUE
406,CBSWRSMKqT-OXzAqnz77xw,0.001269323,1091,0.40815563,0.627023223,0.431967978,0.029552996,421,713.6856095,TRUE
407,DswWPI_uDbUbqghnpCpdhA,0.000105051,658,0.246165357,0.5679983,0.708914519,0.018604534,421,756.5075988,TRUE
408,gqnxcxqcJSd6XqX5_qwnSA,0,421,0.157500935,0.538477035,1,0.011609328,421,755.567696,FALSE
409,a6wDXO1P50aeOKd__VDqEg,0.000317268,632,0.236438459,0.564281191,0.61889406,0.017655955,421,755.2231013,TRUE
410,pnGEK-CWT8zLwyvQoxOXOA,0.000385121,813,0.304152637,0.587601671,0.559367786,0.02375864,421,775.7392374,TRUE
411,4FHhHTaDo1FaQcT_tZ3b_w,0.000105051,658,0.246165357,0.5679983,0.708914519,0.018604534,421,756.5075988,FALSE
