,attributes.Ages Allowed,attributes.Ambience.divey,attributes.Ambience.hipster,attributes.Ambience.touristy,attributes.Attire,attributes.By Appointment Only,attributes.Delivery,attributes.Dietary Restrictions.vegan,attributes.Dogs Allowed,attributes.Drive-Thru,attributes.Good For Dancing,attributes.Good For.breakfast,attributes.Good For.dessert,attributes.Good For.latenight,attributes.Good for Kids,attributes.Hair Types Specialized In.kids,attributes.Hair Types Specialized In.perms,attributes.Has TV,attributes.Music.jukebox,attributes.Music.karaoke,attributes.Music.live,attributes.Music.video,attributes.Outdoor Seating,attributes.Parking.garage,attributes.Parking.street,attributes.Parking.valet,attributes.Waiter Service,attributes.Wi-Fi,stars,lat_zscore,business_id
142,0,1,1,1,1,0,1,2,0,0,0,1,1,1,2,0,0,1,0,0,0,0,1,1,2,1,1,1,4.0,0.6350324105735595,RhFRNzCcTd48OA2QFDTdBA
143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0.6478420207546477,uCTmAbW8FajeGTzfBm58TQ
144,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.678298122268165,-wZiBWQZgk-n_QlBjVurgw
145,0,1,1,1,1,0,1,0,0,1,0,1,1,1,2,0,0,2,0,0,0,0,1,1,1,1,1,0,4.0,0.7058874252921508,4ISrDLsDCi-AHOBylcgbAQ
146,0,1,1,1,1,0,1,1,0,0,0,1,1,1,2,0,0,0,0,0,0,0,1,1,2,1,2,3,3.5,0.6793627902827568,NYv46qHWvVeNRvtUrbhZQA
147,0,0,1,1,1,0,1,0,0,0,0,1,1,1,2,0,0,1,0,0,0,0,1,1,2,1,2,2,4.0,0.7152240492402785,CJC4MSCzQVMC6Nzv40BTlA
148,0,1,2,1,1,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,2,1,1,1,2,0,3.5,0.7129895037317027,Q5XL0WU3xnr4JkaNXhHUNQ
149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.838159733579147,hlfQl1w1zn1mB1WOLpTUSw
150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.7018286699771145,EId-maGmgxgTztONIsJXKw
151,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,2,0,3.5,0.7049009842109922,_cxnSeFM0G5AdvCpJjTb0g
152,0,0,0,0,0,0,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,4.5,0.7642643691831922,fim25PCT0vPQJ5CV2Z4uLQ
153,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,1,2,2,4.0,0.7026701555113036,7MHwjM_AH5fykyduypohsw
154,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,2.0,0.7499435045047989,iVnkhEWxzVvaHEKh5XQYKA
155,1,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,3.0,0.6854115250810227,Fp2XqJegAk1xJfBNisP94Q
156,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,1,1,1,1,0,0,2.0,0.8090749606018371,3-0GopzawxFcEfRo2rHxdg
157,0,0,0,0,1,0,1,0,0,0,0,1,1,1,2,0,0,1,0,0,0,0,1,1,1,1,1,0,4.0,0.6825049805239141,3KQvBPTm4hGNqFMKwZygXg
158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3.5,0.7668750557521636,wqRStmx0XK3lqtldqte3yQ
159,0,1,1,1,2,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,2,1,2,2,4.5,0.8985125330796045,Y_5uCm9VCPnGMnIKJyvGWg
160,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,2,1,1,1,2,1,0,0,3.5,0.691174065594237,IitYJB93bLyYJSjR91V-OQ
161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.750919538521031,EKTF9EX1SVhS6hSFe02UoQ
162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,2.5,0.7222516755374814,2CSmK1LYsYEli5_bmKfF2w
163,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,0.6566367339657162,q_QwlN8CK_5xtUkSE_8wbA
164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,0.7076187148761678,Je9L74ptkxSu60yCmV6Jrg
165,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,2,1,1,1,1,1,0,0,3.0,0.7043850911361432,dMHrqTMZaBeM7M3vD3w03w
166,0,0,0,0,2,0,2,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,2,1,3.0,0.6409280128452937,5aG5ng8vFiYplwnN44BwkQ
167,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,1,1,1,0,0,3.0,0.6996387261752375,bVzxcFYr95ovU8-ZbGqXXw
168,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,1,1,1,0,1,4.5,0.7283324908566557,CDbIgngwhfr6GaeMPrNf3g
169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3.5,0.7549106479141517,oXbUEckC6W9dgr_pciLnwA
170,0,1,1,1,1,0,1,0,0,0,0,1,1,1,2,0,0,1,0,0,0,0,2,1,2,1,2,1,4.0,0.828273021914292,MZLCr_GGsRJJTmkeKOw0Dw
171,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,1,1,1,2,1,0,0,4.0,0.657626613838407,hyhOOR7_wTcgdYksAS7g3Q
172,0,1,1,2,1,0,1,0,1,0,0,1,1,1,2,0,0,0,0,0,0,0,2,1,2,1,2,1,3.5,0.6991139127590908,wSfZg_xudYZsWLRrz8cAbQ
173,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,2,1,2,1,0,0,4.0,0.6792156046504763,wdZ2duZwzcsbLQRgWvcQBw
174,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,2,1,1,1,1,2,1,2,1,2,1,4.0,0.7972026671820859,5oBjSVmqMbvawqMUVzt5zQ
175,0,1,1,1,1,0,1,0,0,0,0,1,1,1,2,0,0,1,0,0,0,0,2,1,1,1,2,2,3.5,0.758621254943374,qOOlgwxhgjYPIkHBSA6TfA
176,0,0,0,0,0,0,2,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0.7043337991734052,SOj11p3EuLhOGcFh4NfmLQ
177,0,0,0,0,1,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,2.5,0.6638190954773683,16yAOGqd3cF0srbeRfkaow
178,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,2,4.5,0.7738277184740182,N3lziZWTdzMQopWwVa2rpw
179,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,2,1,1,1,0,0,4.5,0.7252059112128879,XD07ebgIm0JGM44AVg7Ojg
180,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,2,2,1,1,1,2,0,4.0,0.6699562903274023,3gxGprHLDbnrkCeDMOLZqg
181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,4.5,0.7507113972228213,Xpa4Uxs9Y-fA0Q1xx3bXTw
182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2,3.5,0.7249702655288393,CqarduQ_CzO-YnYIStPvDg
183,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,4.0,0.7570121316642605,L4fIZUieLwsci3eApWvOEQ
184,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,2,0,0,0,0,2,1,1,1,2,0,3.0,0.7051128423180891,0WfKcgXS6fnfkUJ4qLf3dw
185,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,1,2,1,1,1,0,0,3.5,0.7577450863786697,GMLIZSl24UX4A5q87B34AA
186,0,0,1,1,1,0,1,0,0,0,0,1,1,1,2,0,0,1,0,0,0,0,2,1,2,1,2,2,3.5,0.6559702291041132,-A_uV8mQ4pmewj7N7t5OPA
187,0,1,1,1,1,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,1,1,1,0,1,4.0,0.7036792654098831,JOVFI504b9UgKOYyFAn3Rw
188,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,2,1,1,1,0,0,4.0,0.7108144271654272,NXkcUzGTO6HX-XvHGjMgfg
189,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,2,1,2,1,2,1,4.0,0.7179157622431911,3HPAoKDhWwgb3NXm4H7NFg
190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.750919538521031,JnFEANvH0B6PI7SCuGSxbg
191,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,2,1,2,1,0,1,4.0,0.6672103119145998,rTGBHdz_oblpg5UQB3VY9g
192,0,1,1,1,1,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,2,1,1,1,0,0,4.5,0.6942941214950709,_50oWtn7U0FklAk613FVRA
193,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4.0,0.7336690850703124,XLdbHY5j0KAbiUOkLsqApQ
194,0,1,1,1,1,0,1,0,0,0,0,1,1,1,2,0,0,1,0,0,0,0,1,1,1,1,2,1,4.5,0.8649341381463503,dpJSk5K3gTo42bemPbb6VQ
195,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,5.0,0.6577621836995929,km-sxUVPKrmjsoyK6BYGgA
196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.5,0.6924169664892441,oYAHNbyf91hhFUuFpfOSLQ
197,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,2,1,2,0,4.0,0.6432606821087761,J_eb0aNNC_WTaS9q5qE20w
198,0,0,1,1,1,0,1,0,0,1,0,1,1,1,2,0,0,1,0,0,0,0,2,1,2,1,2,0,3.5,0.7133589545360064,hlWsEHkZNIIzDbcPYo7yPw
199,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,2,1,4.5,0.6660380303886603,rFwcTu4ZMlvYHa1F_-Qikg
200,0,0,0,0,2,0,1,0,0,0,1,1,1,2,1,0,0,2,1,1,1,1,1,1,1,1,2,0,3.0,0.7282217299515118,D9AE4WKccIb_acUbAEKBDg
201,0,1,1,1,1,0,2,0,0,0,0,1,1,1,2,0,0,1,0,0,0,0,1,1,2,1,2,1,3.5,0.7023125984954494,7AH9-OG_1kWppKioHZqZJA
202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4.0,0.7336690850703124,2Ud_5V5HCkpdT1ox_fJucQ
203,0,1,1,1,1,0,1,0,0,0,2,1,1,1,1,0,0,1,1,0,2,1,1,1,2,1,2,1,4.0,0.7258266182985771,BMUEZEL9FoW0diGJf70MTw
204,0,0,0,0,1,0,2,0,0,0,0,1,1,1,2,0,0,1,0,0,0,0,1,1,2,1,2,2,3.5,0.6437356902857606,5umhAoolDqO-M3w-VvSQZg
205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0.669728821622916,kKFhTgBPZ02W6zsVB59Ukg
206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0.7143520858731511,BE1fo0HDM7EceJbAePpxYQ
207,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,2,1,2,2,4.0,0.6948432993369049,e07oS_e_9d1zLleFzUNHAg
208,0,1,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,0,0,0,1,1,2,1,0,0,3.0,0.7608200462371144,kXUkFlyFS7x2RiCBYR45ew
209,0,1,2,1,0,0,0,0,2,0,1,0,0,0,0,0,0,2,1,1,1,1,2,0,0,0,0,1,4.0,0.75237875769381,VOkUje9gCy1G0B42sYPARA
210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,1,3.5,0.6977116930808147,Z_JgDZvr0Insk_fsG9ZNIg
211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0.7214474740566639,4JZ1K4t_Ndifri8GVFswcw
212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0.6310152835181757,vSuRccwnSvTQ4KKfHwpiqQ
213,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,1,0,0,4.0,0.7002943712645927,Pmoeoe5ETAEptSmosYsRzg
214,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,1,1,1,1,1,0,0,4.0,0.6833786699771037,Tol1dkLb7Z05d-X5QhjjHw
215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,3.5,0.7080416877285736,38Bdmo0KzZ_9tjL0mq2u8g
216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,4.0,0.7511930956557922,OrQqyx2QJJ7JUDbodRjTnA
217,0,1,1,1,1,0,1,0,0,1,0,1,1,1,2,0,0,1,0,0,0,0,2,1,1,1,1,2,4.0,0.6632794148256203,HzWw0ozt8Ns-SweQNcfCQA
218,0,0,1,1,1,0,0,0,0,0,0,1,1,1,2,0,0,1,0,0,0,0,1,1,1,1,2,2,3.5,0.7031459070500233,8sycas9p-riGVd06LiXLOA
219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0.7093581814397473,ZCexyTHsxm3ucDFdnYillQ
220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0.8226539502245238,sscAJjY_i2yDahUXu_pS5A
221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,0.72156195102732,stVhT9Aa33tlLWeL0gFRhA
222,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3.0,0.8645921917278856,B26NWJonsZhAM4kBR9O9Yw
223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.5,0.7267502363890735,MpDaW71BN7hAfAOErXVodw
224,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,2,1,1,1,0,0,3.5,0.7258355386399274,inHvkps5HRzXd-shirsTHg
225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,4.5,0.7923277630757302,MTuJr7JA33S7C-6EDztAag
226,0,1,1,1,1,0,1,0,2,0,0,2,1,1,2,0,0,1,0,0,0,0,2,1,2,1,1,1,4.0,0.7585077755642289,mI2EMtr-lZYZQlxuyOg4xg
227,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,4.5,0.687418601885165,3-KVctQzlCTKogvNLGog8Q
228,0,1,1,1,0,0,0,0,0,0,1,0,0,0,2,0,0,1,1,1,2,1,1,1,1,1,0,0,4.0,0.6328270338378126,90SzZsJ4rWqBD5dyVrzpeQ
229,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2,1,1,1,0,0,4.0,0.6359868870982038,Goufn_bfgUHZlzxT1LHW6Q
230,0,1,1,1,1,0,1,0,0,0,0,1,1,1,2,0,0,1,0,0,0,0,2,1,2,1,2,1,4.0,0.7269981564627814,coeVqKuVIwwPlR0tTIl_Vg
231,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,2.0,0.7219834378995776,A10Q2h7GoKsvl3Z9NV1CzQ
232,0,0,0,0,1,0,2,0,0,0,0,1,1,1,2,0,0,1,0,0,0,0,1,1,1,1,2,2,4.5,0.6720860218250854,U569xa6_Z6GlQaET_Z2rXQ
233,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,4.0,0.6752638934316441,DEEPKm95hlZyTJL0WKAwrA
234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.5,0.696845915970372,DKT6xzZZamY0m89lPfpnnA
235,0,1,1,1,1,0,1,0,0,1,0,1,1,1,2,0,0,1,0,0,0,0,1,1,1,1,1,2,4.5,0.6339552793553745,KhIidXoCpQgagTJFgS2yeA
236,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,1,1,1,2,1,1,1,0,0,3.5,0.7032336237400035,3Ms_jV2Pp2VFfz8CqZcDjw
237,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.7291643126877065,A9AhNu0mQLjr9CAlrn3gGg
238,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2.5,0.7117376824953453,Src_MVEcsNPe8vDp4lHkXg
239,0,0,0,0,1,0,0,0,0,0,0,1,1,1,2,0,0,1,0,0,0,0,2,0,0,0,2,0,4.0,0.7526010228658332,4tHDW0O8ZunvT8SVmI69bQ
240,0,1,1,1,1,0,1,0,0,0,0,1,1,1,2,0,0,1,0,0,0,0,1,1,1,1,2,0,4.0,0.7281094823228446,AiHmzAK6ASk7jNf27Eo4cQ
241,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,3.5,0.6945734590110308,dKe3N7pvs5lr0J1uGO45bg
242,0,0,0,0,2,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,2,0,4.0,0.9175871963367307,VWH8NApJpkp4CsLMmIfYNQ
243,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,2,1,2,1,0,0,3.5,0.6199815646278563,ehC0mPcX_XbXKmMXZjUMxg
244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,4.0,0.6777081427849397,rMFMQGAVPe8T5tDWH1Fyfw
245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,4.0,0.9217573696886726,G_E5BkYUsBCZmPWyt_f6VQ
246,0,1,1,2,1,0,1,0,0,0,2,1,1,1,1,0,0,2,2,0,1,1,2,1,2,1,1,2,3.5,0.6792156046504763,EcCzmA_FJDGRgRfhjCOMBQ
247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4.5,0.8731363920192511,f1x7p_qiXjpqQUv9NQTuQw
248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.6491934524694348,ZNb-gsfWpbu20VSvPZ2kKQ
249,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,4.5,0.6690999375576118,euQY_AGz4_AYM8HapezQ6w
250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,4.0,0.7940434420624106,tUk4U7-ZfVR_HClXt1-tuA
251,0,1,1,1,1,0,2,0,1,0,0,1,1,1,2,0,0,1,0,0,0,0,2,1,2,1,2,1,3.5,0.6792156046504763,MOGlHebIgO9VxHkVSD3mKA
252,0,1,1,1,1,0,1,0,0,0,0,1,1,1,2,0,0,2,0,0,0,0,2,1,1,1,2,1,3.0,0.6961768903689913,bUdQ0yKUFxJxJJ7b_RIung
253,0,1,1,1,1,0,2,0,0,0,0,1,1,1,2,0,0,1,0,0,0,0,1,1,1,1,2,0,4.5,0.8941750170973438,aW5iXzvvnsQ9YOPJPUof3w
254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.6986783027563949,z0dmqSda51WKcFe7yFpPDw
255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0.6958520412714393,yMSRct8YGEO7bVkSPNjD4w
256,0,1,1,1,1,0,0,0,0,0,1,1,1,1,2,0,0,1,0,0,0,0,1,1,1,1,0,1,3.0,0.6733252059112053,9862JpPpbMcRjGztDWYZyg
257,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,3.5,0.8399616425321788,C4TRU_cvv4FASvh6tCMY2w
258,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,4.0,0.631726680740997,0avjCQRA5Z2f_AuzXyILSQ
259,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,4.0,0.7662766495197976,WyWjm1KysDRzpA9-pHGnaQ
260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,3.0,0.6192790877464381,F_1CYuNcOmRjxTnKirVaUg
261,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,3.0,0.6452989801076445,O5g8Mpz7CoyxtvSnty_mmA
262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,2,3.5,0.6951651749873579,rTmG-TrKqi4k25InF0kJqQ
263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,3.5,0.6649638726175217,IcEQ1-pYdL9oPRQs7BakZw
264,0,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,2,1,1,1,1,1,1,2,1,0,0,3.5,0.7015484225863141,QYwnYMzjXESzEjc-yAHC1A
265,0,0,0,0,1,0,1,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,2,1,2,1,2,0,4.5,0.8987719663406051,qIEHd90miWz7aAddUKjGuw
266,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,1,2,1,0,0,4.0,0.6789320151051037,IxE1-n6xZTFBkCkT1E-rvw
267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,4.0,0.7868470830483787,IxCgVy219bfbRq7xEwODAQ
268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.7511752549730915,cbhNM4EhWUX07sl9E_yF8w
269,0,1,1,1,1,0,1,0,0,0,2,1,1,1,1,0,0,2,1,1,1,1,2,1,2,1,2,1,3.0,0.6776649519788298,6RVoRilHow-zehz_qVZQCA
270,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,1,1,1,0,0,2.5,0.776629449020234,IUa2l15oFsROPt7amiod2Q
271,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.5,0.6762481044274913,xPqe7DBRC7PWmEtMz5CbGQ
272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,3.5,0.6824103015075402,BKJJEHhZaWPu8oTvvr-QrA
273,0,0,0,0,0,0,1,0,0,1,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,1,2,4.0,0.6743413814635139,yn4m2uR_XvoLRZ8Zpp_hCg
274,0,0,0,0,1,0,2,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,2,2,4.0,0.760719276857641,2valrZLZWYz62Vd2vgLF_w
275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4.5,0.681317831762373,lFP4fCi6DxAGjneRpGmqFQ
276,0,1,1,1,2,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,2,2,4.5,0.7276855758080196,3bdePZRBF5zv1LMjmqp7Cg
277,0,1,1,1,1,0,1,0,0,1,0,1,1,1,2,0,0,2,0,0,0,0,2,1,1,1,2,0,3.0,0.7165305276382028,f-dZ6l5_vGh3br960J64zA
278,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.5,0.7189765395022514,91-vpXOrnZeHuxgN4xDiWg
279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.7022687401504857,TVdg1R1AS7bwiVhdjo1k8g
280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,3.5,0.6917286134816395,qLX9vSGyADm9wVZb9LywLg
281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0.7602583925544699,maSOF9kv167t7J9ugWsMGg
282,0,0,0,0,2,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,2,0,4.0,0.8705613868157337,GnMdwvUT8o_fwWhukAGGIw
283,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,4.0,0.6947920073741669,GstRM0xDkfp2KKQ2Hmr1tw
284,0,0,0,0,1,0,1,0,0,0,0,1,1,1,2,0,0,1,0,0,0,0,2,1,1,1,2,2,3.0,0.7658707739883045,HWaJi_RfizKKeoDMQKf-Yg
285,0,0,0,0,1,0,0,0,0,1,0,1,1,1,2,0,0,0,0,0,0,0,1,1,1,1,1,0,3.0,0.6179023817311233,t0dFDqmTcQJ87rsXAoV2KQ
286,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3.5,0.690550385061396,LfAaHqPnF1cLZ6x3X3t3tQ
287,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,2,1,1,1,1,1,1,2,1,2,1,4.0,0.6775839255448889,CjXMqzgucLNyPF49NopgUA
