,business_id,bet_neg,degree_neg,deg_cen_neg,clo_neg,cluster_neg,eigen_neg,k_core_neg,avg_n_d_neg,open_neg
860,xdW3ApJdnRhXBex7Nrc6_w,0.002274231,27,0.024953789,0.387439588,0.743589744,0.007616492,23,68.22222222,TRUE
861,VnQBx69Hvm41fvWn5cjctQ,0,3,0.002772643,0.323281585,1,0.00145355,3,74.33333333,FALSE
862,94Umbe8C2tfnn-pUuDC_EQ,0,3,0.002772643,0.323281585,1,0.00145355,3,74.33333333,FALSE
863,fS7cY-v78rHSrore0zOwgA,0.000194237,9,0.00831793,0.348978039,0.416666667,0.002996966,6,62,TRUE
864,Qf69NC-7-ipZw43CBklwjw,0,1,0.000924214,0.322142176,0,0.001406082,1,211,TRUE
865,x0_A9oNbRYNgUFmQ1Ne2iA,0,1,0.000924214,0.322142176,0,0.001406082,1,211,TRUE
866,U_e-nIVcw8ne_Ece7fDWOQ,0,1,0.000924214,0.256219605,0,2.13E-05,1,11,TRUE
867,_YwaJy2wtry7kds0VwvJ4Q,0,3,0.002772643,0.310118979,1,0.000821876,3,52,TRUE
868,cPCmbpQH4MmuhoP893i5DQ,0,8,0.007393715,0.35240299,1,0.001600536,8,67.5,TRUE
869,DABHsgUPVizGHtRIo-vL9g,0,8,0.007393715,0.35240299,1,0.001600536,8,67.5,FALSE
870,DYm0Z-n67LYqzBgkA7ZQlw,0,5,0.004621072,0.315371935,1,0.000372182,5,37,TRUE
871,0tvp5-2PyQlIsbCl4mxh2Q,0,5,0.004621072,0.315371935,1,0.000372182,5,37,TRUE
872,R1TROVve57Et_qngtetVZA,0,2,0.001848429,0.327280511,1,0.001130847,2,110.5,TRUE
873,cGQgXKMkeX1aZFYGuKJgsQ,0,4,0.003696858,0.297457317,1,0.000213156,4,30.5,FALSE
874,GFDsifp-vRrPHS_aySDqdg,0,4,0.003696858,0.297457317,1,0.000213156,4,30.5,FALSE
875,FT-BS8oW7NAwzGLbpk4ocQ,0,1,0.000924214,0.26534857,0,1.76E-05,1,20,TRUE
876,Tk9moxS5qjOD-xxg2N-BAQ,0,3,0.002772643,0.333578544,1,0.001190743,3,95.66666667,TRUE
877,igTW_7E-5WJViF72dEVf_w,0.005334966,7,0.006469501,0.270125129,0.428571429,2.50E-05,4,6.857142857,TRUE
878,bD-Ffq38FiMerSG6MHhe6A,0,3,0.002772643,0.211130981,1,2.72E-07,3,4.333333333,TRUE
879,3Mt7fRA2SmgbDibC2LZytw,0,3,0.002772643,0.211130981,1,2.72E-07,3,4.333333333,TRUE
880,bleWUaznaIwkfYjDmR0NzQ,0,3,0.002772643,0.211130981,1,2.72E-07,3,4.333333333,TRUE
881,pVILmSOfD23XODJPH0Ri3w,0,4,0.003696858,0.269907579,1,2.50E-05,4,10.5,FALSE
882,AeujRrEdt3CshHDMJ2PfrQ,0.00459625,14,0.012939002,0.343376274,0.56043956,0.001058724,10,34.14285714,TRUE
883,zB7hZZl_6qtKEncbIFCgDQ,0.001873918,9,0.00831793,0.313503502,0.444444444,0.000641048,5,17.66666667,TRUE
884,C3ITrzv55LyMvwkm2Z9-5g,0.003170991,12,0.011090573,0.333246845,0.515151515,0.00061618,8,31.16666667,TRUE
885,EXqWV2Dr91zN5MMs7wTXOw,0,2,0.001848429,0.294150301,1,0.000182387,2,44,FALSE
886,QOpL8Ni1wZTeQKxkrlfDXg,0,7,0.006469501,0.313601288,1,0.000486176,7,27.42857143,TRUE
887,0YVzWax3LlWYECacU-wUqQ,0,7,0.006469501,0.313601288,1,0.000486176,7,27.42857143,TRUE
888,9J52c4FXnzkNTJHMGHkCrg,0,7,0.006469501,0.313601288,1,0.000486176,7,27.42857143,TRUE
889,UDKcKPjqSQydc-7rpBcllw,0,7,0.006469501,0.313601288,1,0.000486176,7,27.42857143,TRUE
890,KBtsJNRS7WpuTlS8JTUncw,0,7,0.006469501,0.337384473,1,0.001338938,7,55,TRUE
891,MYM6lumXwx9bhVY-YREgDA,0.000842767,24,0.022181146,0.355518292,0.583333333,0.002482532,17,38.29166667,TRUE
892,MOKRIGETEKtfx9RjuapKjg,0,7,0.006469501,0.337384473,1,0.001338938,7,55,TRUE
893,Gyu9Xu7-I5NVNDTgTUnuMA,0,2,0.001848429,0.256743036,1,3.61E-05,2,12,TRUE
894,TKXsF72v6V-uQyG72bAGMg,0,2,0.001848429,0.256743036,1,3.61E-05,2,12,FALSE
895,mMLEfpxUH3jXCWVvprJP8w,0,1,0.000924214,0.271584476,0,7.40E-05,1,24,TRUE
896,XIG3djQzkwR4qdCgG87Z3Q,0,1,0.000924214,0.285789008,0,0.000137643,1,53,TRUE
897,9XwQbxUBLzTEzb0sbEqHwQ,0,1,0.000924214,0.280057306,0,8.38E-05,1,58,TRUE
898,1h__4qbRjvyVvVwCgbKroA,0,1,0.000924214,0.296667374,0,0.000153422,1,74,TRUE
899,J-EQS4IM5pETROThj4qbIg,0,1,0.000924214,0.320805913,0,0.001111332,1,196,TRUE
900,OlsavX2ATv2RIkiFCm9eww,0.001781742,2,0.001848429,0.32101077,0,0.001111458,1,98.5,TRUE
901,kirr8hpXtpBqv6eHlyZIDg,0,1,0.000924214,0.234907881,0,8.23E-06,1,3,TRUE
902,OBjWkOmqmZpSB_OfPcPXgw,0,1,0.000924214,0.286114323,0,0.000522785,1,78,TRUE
903,YYkM0TclYX4Y_f8affL3fA,0,1,0.000924214,0.286114323,0,0.000522785,1,78,FALSE
904,UQrB2DkbyzPPwzbeRIWWYw,0.00730297,14,0.012939002,0.350193567,0.505494505,0.001562726,10,37.85714286,FALSE
905,1k52Gqlai23jA-WOBPl88Q,0,1,0.000924214,0.000924214,0,1.74E-35,1,1,TRUE
906,fwHDW-SVvQm0Ukozr3Jkrw,0,1,0.000924214,0.000924214,0,1.74E-35,1,1,TRUE
907,V4QeWvNpS9NIBXjS5U4sRQ,0.001781742,18,0.01663586,0.338406506,0.888888889,0.001169927,17,31,TRUE
908,gqieCffMWjRTRIqdeXcvXQ,0,1,0.000924214,0.250537187,0,1.25E-05,1,18,TRUE
909,R-TFTJRdHz-DcD3gZp1Hug,0,4,0.003696858,0.291760223,1,0.000265503,4,18.75,TRUE
910,reHCnKSKrq32KkcPMRttUg,0,4,0.003696858,0.291760223,1,0.000265503,4,18.75,FALSE
911,ATBm4rf72PMyjp6vuq58lg,0,4,0.003696858,0.291760223,1,0.000265503,4,18.75,TRUE
912,WQTs7LeEiXWCdR7G8uz2ew,7.47E-06,3,0.002772643,0.298339979,0.333333333,0.00027151,3,35.33333333,TRUE
913,cx2RZZpDML6-Q6vQ0EumWQ,0.002648295,28,0.025878004,0.34934181,0.417989418,0.001831281,17,26.64285714,TRUE
914,Py5MIX_zwzE9SLi0onLLgQ,0,2,0.001848429,0.001848429,1,2.28E-30,2,2,FALSE
915,2dUrYkzgoIuFC8hu1DTknw,0,2,0.001848429,0.001848429,1,2.28E-30,2,2,TRUE
916,VtwMVVgeAOCosAO_Il9WYg,0,2,0.001848429,0.001848429,1,2.28E-30,2,2,TRUE
917,syNfQRg3DqBkRczqcPtjoA,0,2,0.001848429,0.286032925,1,0.000139379,2,28.5,TRUE
918,u9hGlRb_D9K6qsZnd_14SA,0,2,0.001848429,0.286032925,1,0.000139379,2,28.5,TRUE
919,VLJia58741I_ZvynNtwJfA,5.70E-07,4,0.003696858,0.330399517,0.833333333,0.002067665,4,103.5,TRUE
920,nKsSfkNI-dGKZVg0RFzn6Q,0,2,0.001848429,0.266473822,1,0.000203237,2,21.5,TRUE
921,pSMiXmZDUHo-OLM-ixv3pw,1.71E-06,3,0.002772643,0.331270422,0.666666667,0.000680087,3,92.33333333,TRUE
922,SwIE90OE0A4ztIu1sFOz3A,0,1,0.000924214,0.320499117,0,0.001500568,1,226,FALSE
923,HUK5fDaXOPlxhFUdAbZ-Xw,0.000439295,9,0.00831793,0.31252898,0.444444444,0.000775855,5,21.77777778,TRUE
924,0zyYABvKr16SIk8-LzRPQw,0,5,0.004621072,0.290747753,1,0.000129449,5,18.4,TRUE
925,jDa3gDPD0AGLrCrUQ2rsAg,0,5,0.004621072,0.290747753,1,0.000129449,5,18.4,TRUE
926,R9KYX0aK9lmBMzMgIxhRwg,0,5,0.004621072,0.32101077,1,0.000922154,5,56,TRUE
927,h4yTTJrFfljEEZbd3JoCFg,0,6,0.005545287,0.300121113,1,0.000401615,6,19.66666667,TRUE
928,wWcpuSPrKL3SqoyPlC6Dgw,0,6,0.005545287,0.300121113,1,0.000401615,6,19.66666667,TRUE
929,cKQ3DUe4APR9UN1t1q8Pyw,0,6,0.005545287,0.300121113,1,0.000401615,6,19.66666667,TRUE
930,j6SplVQOlP8EopmVc3DMLA,0,6,0.005545287,0.300121113,1,0.000401615,6,19.66666667,TRUE
931,DyEYiC7VAntyjZ6d89JGZg,0.001781742,7,0.006469501,0.300210729,0.714285714,0.000401661,6,16.85714286,TRUE
932,laWCOP3z_Wcl4xk-nSmcUA,0,1,0.000924214,0.274476039,0,3.31E-05,1,26,TRUE
933,DC4KDCCrScdImsJoCikkZQ,8.00E-05,4,0.003696858,0.291253108,0.333333333,0.000151159,3,15,TRUE
934,QXk50LCKBJJwnQJ1Sw2cNg,0,1,0.000924214,0.000924214,0,1.74E-35,1,1,TRUE
935,tuqJnOmUOodqHuyWrV7VBw,0,1,0.000924214,0.000924214,0,1.74E-35,1,1,FALSE
936,vJa7fLf60RuA6EAVXcXpnQ,0,1,0.000924214,0.245640296,0,7.13E-06,1,31,FALSE
937,H2dh7hty8SLRJRUCD1ilRQ,0.000103353,12,0.011090573,0.35677989,0.53030303,0.002883003,10,56.91666667,TRUE
938,wyqouyZTP2qtLs0sdQJSOg,0.003924851,20,0.018484288,0.368415438,0.384210526,0.002606004,10,41.25,TRUE
939,uUYyiTYqaJ9vwR7f2t0Xuw,0,6,0.005545287,0.335023569,1,0.001556665,6,62.5,TRUE
940,0mxZCQ5yeuEnMyoIKMj35w,0,2,0.001848429,0.332585422,1,0.002645755,2,213.5,FALSE
941,GuZ1oamF-d5f8UqMXVfvug,0,2,0.001848429,0.308690737,1,0.000283744,2,78,TRUE
942,QDSglFL1gBvUqZk8XPSbPg,0,2,0.001848429,0.308690737,1,0.000283744,2,78,TRUE
943,ALwnmdgXGXzB1Yo07J4Cgw,0,3,0.002772643,0.29243913,1,0.000312321,3,27.66666667,TRUE
944,1XjHZKEmQzszlRPt1BUzIg,0,1,0.000924214,0.232034556,0,6.42E-06,1,5,TRUE
945,Nom2-t7jSD4RvbsgnxaP3Q,0,3,0.002772643,0.267252985,1,5.07E-05,3,12.66666667,TRUE
946,7K_peqRGxpvvP47wK8Tllg,0,3,0.002772643,0.267252985,1,5.07E-05,3,12.66666667,TRUE
947,K1cqP1GQ9fLd67SkJHx5FA,0,3,0.002772643,0.299584544,1,0.000163241,3,24.33333333,TRUE
948,PkPcOZh1tQfQUV6bJRTrng,0,3,0.002772643,0.299584544,1,0.000163241,3,24.33333333,TRUE
949,yluwb0cSj99H6EMCQoNkhA,0,6,0.005545287,0.333246845,1,0.002026557,6,61.66666667,TRUE
950,OVGeh0oDlwKe5ZlkbwiRFg,0,6,0.005545287,0.333246845,1,0.002026557,6,61.66666667,TRUE
951,3AKwnc7sJLdxuFhu1BrPdg,0,2,0.001848429,0.265769424,1,8.02E-05,2,11.5,TRUE
952,EpkR4JdE5UuNexHbWXsfig,0,2,0.001848429,0.265769424,1,8.02E-05,2,11.5,FALSE
953,2aBTRy6MxW-TvIDphn-AEQ,0,6,0.005545287,0.323385568,1,0.001176956,6,58.16666667,TRUE
954,WOrIuukWaXIkUxnZncDmTg,0,6,0.005545287,0.323385568,1,0.001176956,6,58.16666667,TRUE
955,Oivg4_xL2cIhQonojpYmyA,0,6,0.005545287,0.323385568,1,0.001176956,6,58.16666667,TRUE
956,eB1liwITXeyvKpK0dE9tvQ,0,6,0.005545287,0.327600433,1,0.000842382,6,41.5,TRUE
957,4k6NAiCctOrENYW0MzRC2A,0,6,0.005545287,0.327600433,1,0.000842382,6,41.5,TRUE
958,mujLN_vdZEZqj-uz0TE2gA,0,6,0.005545287,0.263126336,1,2.00E-05,6,9,TRUE
959,egaieBcnSZLYGl1N-_CtvQ,0.000255031,7,0.006469501,0.285221484,0.714285714,9.32E-05,6,11,TRUE
960,JG_Bw1ZcX88rw7ALiUq-ZQ,0,6,0.005545287,0.263126336,1,2.00E-05,6,9,FALSE
961,3-hYANZRTcZsfMLT8X1YwQ,0,6,0.005545287,0.263126336,1,2.00E-05,6,9,TRUE
962,t58gq-aWpvPmVOrHlcgGIg,0,2,0.001848429,0.001848429,1,2.28E-30,2,2,TRUE
963,0PV-2rsLqYVmRtD3T5_4uQ,0,2,0.001848429,0.001848429,1,2.28E-30,2,2,TRUE
964,fykseugf3Yp5m3-_Xz_IJQ,0,2,0.001848429,0.001848429,1,2.28E-30,2,2,TRUE
965,b6BvPbLZNFifY1qlEhPCAw,0,8,0.007393715,0.330399517,1,0.000597714,8,43,TRUE
966,Tr_vIZJtsZzM7XWuEGYxgQ,0,8,0.007393715,0.330399517,1,0.000597714,8,43,TRUE
967,5VRh8vVfeKrQltWjA7f5pg,0.000346625,10,0.009242144,0.333910903,0.644444444,0.000727236,8,38.1,TRUE
968,hIFwQ-8D83TtnLfK0eH5Qw,0,1,0.000924214,0.000924214,0,1.74E-35,1,1,TRUE
969,vxkQj8d-h_xojFOCgHBu-g,0,1,0.000924214,0.000924214,0,1.74E-35,1,1,TRUE
970,w7_Gfzpd2hAkJhFsf1t06g,0,1,0.000924214,0.000924214,0,1.74E-35,1,1,TRUE
971,1TDooVIMbNhXxl_L7XNVOw,0,1,0.000924214,0.000924214,0,1.74E-35,1,1,TRUE
972,L7jP0yIQcgi9nMDdnZd3qA,0,17,0.015711645,0.338292641,1,0.001169795,17,32.82352941,TRUE
973,cB5AKPoXcZWCaO9NX9jpvw,0,17,0.015711645,0.338292641,1,0.001169795,17,32.82352941,TRUE
974,6cIZhJJy2LgLID1u-sxvmw,0.002049723,23,0.021256932,0.354390458,0.577075099,0.001783193,17,30.26086957,TRUE
975,WNO2cS_H7dcVuQDvg1E_pA,0.003209598,20,0.018484288,0.339549385,0.731578947,0.001171531,17,28.55,TRUE
976,Dl-IjhyLyB16dXo_1cqH5Q,0,17,0.015711645,0.338292641,1,0.001169795,17,32.82352941,TRUE
977,clTYOri-NQOZOe403i1DQw,0,17,0.015711645,0.338292641,1,0.001169795,17,32.82352941,TRUE
978,vODoGyQSiwA1LlDBwgoHbQ,0,3,0.002772643,0.257005555,1,1.41E-05,3,11,TRUE
979,aZIfPq21pt1YUosuzD5z8g,0,3,0.002772643,0.257005555,1,1.41E-05,3,11,TRUE
980,jspKsL56WcCw7RfiFba-Vg,0.000851439,10,0.009242144,0.300929581,0.533333333,0.000136323,7,15.7,TRUE
981,U45yIcB67VA6XGJR6oMQlg,0,7,0.006469501,0.294494941,1,0.000123661,7,19.14285714,TRUE
982,h5Sit1xoyAlbUGLZIMF2_w,0,7,0.006469501,0.294494941,1,0.000123661,7,19.14285714,TRUE
983,cBrNrAgiSfpgnxU2vDRZpA,0,7,0.006469501,0.294494941,1,0.000123661,7,19.14285714,TRUE
984,qvXClfE7fsP8B1P1t1KW4A,3.43E-06,3,0.002772643,0.298960966,0.333333333,0.000999596,3,46.66666667,TRUE
985,j5xVyBcPdzfV4-akxiG7Bw,0.000293875,14,0.012939002,0.35277394,0.637362637,0.001402683,10,45.92857143,TRUE
986,J5_8pBPpWU6fLCI4ykfmkA,0.0011609,12,0.011090573,0.34185846,0.696969697,0.001058409,10,38.16666667,TRUE
987,TFAlHUtChUWGVvloeP6h6Q,0.000293875,14,0.012939002,0.35277394,0.637362637,0.001402683,10,45.92857143,TRUE
988,xaB8EHpyKKAHLLs5ZcvP7g,0,2,0.001848429,0.274476039,1,7.65E-05,2,14,TRUE
989,Rw6wB8tAG3kK6UH6tahTAQ,0,2,0.001848429,0.274476039,1,7.65E-05,2,14,TRUE
990,dkIuwrMPmjM1cDxryR-r1g,0,2,0.001848429,0.267608659,1,2.47E-05,2,10,TRUE
991,uWORTxxK4RQ4-AuGVyINSQ,0,1,0.000924214,0.308595988,0,0.000280717,1,154,TRUE
992,h-KyNEgbfiyt4QimsmPbtg,0,4,0.003696858,0.265488706,1,7.22E-05,4,12.75,TRUE
993,PFnDe8KAP8rzfctAryHKwA,0,4,0.003696858,0.265488706,1,7.22E-05,4,12.75,TRUE
994,hD-uGdPpzrJz2EA4uiDuIQ,0,4,0.003696858,0.265488706,1,7.22E-05,4,12.75,TRUE
995,1kPt0cfoTDLAeUfaS3QWnQ,0,4,0.003696858,0.265488706,1,7.22E-05,4,12.75,TRUE
996,M4_9MT5zdmpM-5EUAEe3lA,0,4,0.003696858,0.292694536,1,0.000654594,4,28.25,TRUE
997,6UQ3oZv_OH0d1apy_1djdg,0,4,0.003696858,0.292694536,1,0.000654594,4,28.25,TRUE
998,kqIpSW4SX4iqNmZ08ZNSWA,0,1,0.000924214,0.000924214,0,1.74E-35,1,1,TRUE
999,HDCSajgHllL6cFMsDX6KYQ,0,1,0.000924214,0.000924214,0,1.74E-35,1,1,TRUE
1000,tee_pWMoSS7BhUFbXexVnQ,0,7,0.006469501,0.335806857,1,0.003892324,7,87.28571429,TRUE
1001,hf-9dAwfK0uBuScm3pjVOQ,0,7,0.006469501,0.335806857,1,0.003892324,7,87.28571429,TRUE
1002,e6jRIO6dwoVWptN3kT-S8A,0,5,0.004621072,0.302741864,1,0.000622843,5,25.2,TRUE
1003,7YMqhSk42pfykPYkTvNPBw,0,5,0.004621072,0.302741864,1,0.000622843,5,25.2,TRUE
1004,vM1ShAvOFLrF8K2WbAn_QA,0,5,0.004621072,0.302741864,1,0.000622843,5,25.2,FALSE
1005,MbDVN4XV8c5PB8i4hgWP8g,0.001781742,6,0.005545287,0.333136425,0.666666667,0.001076391,5,47.66666667,TRUE
1006,tXNoVCVi1O55GXhEp06iww,0,1,0.000924214,0.247636879,0,1.15E-05,1,6,TRUE
1007,CHd2U8sTV4el2bQlRst_fA,0,2,0.001848429,0.001848429,1,2.28E-30,2,2,TRUE
1008,Ypa20lbDdaMTdA2SRrL_kg,0,2,0.001848429,0.001848429,1,2.28E-30,2,2,TRUE
1009,USey1f7se6cvxq1QW9oKgQ,0,2,0.001848429,0.001848429,1,2.28E-30,2,2,TRUE
1010,#NAME?,0,1,0.000924214,0.266050736,0,0.000200749,1,39,TRUE
1011,popM2fEqpkPXx0EBF4Rxnw,0,1,0.000924214,0.265418619,0,7.02E-05,1,37,TRUE
1012,fVrzvIq-zd3Q5svrW3kvBA,0,2,0.001848429,0.302014338,1,0.001009862,2,73.5,FALSE
1013,rIyM8-wjYNjH4dvUWUCPhQ,0,1,0.000924214,0.285789008,0,0.000137643,1,53,TRUE
1014,JDaVLpgwJqE8Zro4ToFFwA,0,1,0.000924214,0.266969126,0,0.000170366,1,32,TRUE
1015,Yg9_Tii0xUG1Q66SMyxN3w,0,1,0.000924214,0.273877889,0,0.000160876,1,45,TRUE
1016,x0bR4RBbPQ_IvwU-T_XvDA,6.10E-05,3,0.002772643,0.297457317,0.333333333,8.97E-05,3,29.66666667,TRUE
1017,ydLlFhNXl-JMSdYnNnL8Vg,1.20E-05,10,0.009242144,0.350193567,0.844444444,0.001672002,9,49.4,TRUE
1018,rxwJSo1v8IcVRLlDKPweLw,0,9,0.00831793,0.350071633,1,0.00158867,9,51.77777778,TRUE
1019,CuaZCAmWy1h7DuYfEG3lpQ,0.003560064,11,0.010166359,0.350315585,0.672727273,0.001589031,9,42.54545455,TRUE
1020,5xNcbsy1S_AtB-FLQTkWfA,0,3,0.002772643,0.289075828,1,0.000118942,3,28.33333333,TRUE
1021,c3-vpMUe4ddNWLTBJWMdEQ,0,1,0.000924214,0.283612336,0,6.51E-05,1,46,TRUE
1022,_IPUEiZFc8vzsXp-BSlpIA,0,1,0.000924214,0.000924214,0,1.74E-35,1,1,TRUE
1023,9u53ZXw2dl5BZ8qpYoWDDQ,0,1,0.000924214,0.000924214,0,1.74E-35,1,1,TRUE
1024,JgaYNbvJY5ky6fYOcs0a6Q,0,1,0.000924214,0.252614505,0,1.49E-05,1,8,TRUE
1025,1hIxn8IpLTjXX8ogsO67bA,0.0003117,6,0.005545287,0.290747753,0.533333333,0.00012986,4,17.83333333,TRUE
1026,tc6V9KpFw_wAiY9mGXmmOw,0,4,0.003696858,0.26223415,1,2.22E-05,4,9.75,TRUE
1027,4KN-PSLwo_oLw2WZlumwHw,0,4,0.003696858,0.26223415,1,2.22E-05,4,9.75,TRUE
1028,wEXsUG_F0u3G1xt-A7lNdg,0,4,0.003696858,0.26223415,1,2.22E-05,4,9.75,TRUE
1029,3XN1taTQqQKC8nl3DgMM1A,0,1,0.000924214,0.256939875,0,1.67E-05,1,14,TRUE
1030,lMLGY_ofUhjHNcF1JL5MMA,0,1,0.000924214,0.286930859,0,0.000794083,1,98,TRUE
1031,T5qxp0rdLRYPRduelP2QsQ,0,6,0.005545287,0.26846615,1,3.80E-05,6,9,TRUE
1032,j2-KbbQmK38ftDnTkK7A4A,0,6,0.005545287,0.26846615,1,3.80E-05,6,9,TRUE
1033,TkwbYc_lS-wpaVqMykCxLQ,0.000598985,8,0.007393715,0.305501589,0.607142857,0.000212113,6,19.75,TRUE
1034,MyjfGiojLzOLAmxpd3Vn-g,0,6,0.005545287,0.26846615,1,3.80E-05,6,9,TRUE
1035,8D33vGfjIOYBFfMzkFSxzw,0,6,0.005545287,0.26846615,1,3.80E-05,6,9,TRUE
1036,5wVfDg9rAu9pgv5w0QLVqw,0,1,0.000924214,0.227776559,0,5.04E-06,1,4,TRUE
1037,a0sXIosL-LkGinw-8HuQ8Q,0,4,0.003696858,0.27804362,1,5.94E-05,4,10,TRUE
1038,pcsqp26PxSlku9v0EMvhXQ,0,4,0.003696858,0.27804362,1,5.94E-05,4,10,TRUE
1039,t3rAWJwdiBfXPery6nDZHw,0,4,0.003696858,0.27804362,1,5.94E-05,4,10,FALSE
1040,O-3es2Ybg0x7gIXgPmCMcw,0,1,0.000924214,0.000924214,0,1.74E-35,1,1,TRUE
1041,wtq1SM7wJshzoWgwe5abbw,0,1,0.000924214,0.000924214,0,1.74E-35,1,1,TRUE
1042,AJhUZyDSV903ybDTKUQaBQ,0,1,0.000924214,0.296317633,0,0.000154514,1,84,TRUE
1043,JiK1wCmysWzYiMf6FpoHtw,0,3,0.002772643,0.313895014,1,0.000279298,3,50.33333333,TRUE
1044,yLKrSpzSg7_6-R08mnYMMQ,0,3,0.002772643,0.28965881,1,6.93E-05,3,18,TRUE
1045,snlM9-iv-hIGNwC7jrJYEA,0,3,0.002772643,0.28965881,1,6.93E-05,3,18,TRUE
1046,jARmjhBKZWHyn8EC7H4saA,0,2,0.001848429,0.289993,1,0.000108992,2,37,TRUE
1047,Lj-csYhfbkXIWdwUpGv2CA,0,1,0.000924214,0.000924214,0,1.74E-35,1,1,TRUE
1048,iNCm3BV0bTOfwdwNqrrqsw,0,1,0.000924214,0.000924214,0,1.74E-35,1,1,TRUE
1049,Owy735XuxlqC9qR5K3_3og,0,1,0.000924214,0.270125129,0,4.27E-05,1,34,TRUE
1050,KJa94NUIqB-jGXnKvRP6DA,0,1,0.000924214,0.000924214,0,1.74E-35,1,1,TRUE
1051,3Oob5rDj5LfYhBtlLIic-w,0,1,0.000924214,0.000924214,0,1.74E-35,1,1,TRUE
1052,sbWQCGRx1ujT82YfN3HDsw,0,5,0.004621072,0.318367869,1,0.000387365,5,44,TRUE
1053,mRu8SmOrVJObZgm_dfkVjA,0,1,0.000924214,0.228969649,0,4.28E-06,1,7,TRUE
1054,FJEmhHscOm_oA1RjkfWfCg,0,1,0.000924214,0.000924214,0,1.74E-35,1,1,TRUE
1055,bij6E02xKnPlZ1Vdo1NAOQ,0,1,0.000924214,0.000924214,0,1.74E-35,1,1,TRUE
1056,HpbQ-z80KTuXmI22N8i_vg,0,3,0.002772643,0.294408706,1,0.000528271,3,29,FALSE
1057,Y_NC3MrVIiTbmcK-MDrKiQ,0,3,0.002772643,0.294408706,1,0.000528271,3,29,TRUE
1058,kODQ65KAB2XC_JWexHMVzA,0,4,0.003696858,0.294753952,1,0.000324699,4,32.5,TRUE
1059,sMXA7m8JNxdMlJyu8r_uww,0,4,0.003696858,0.294753952,1,0.000324699,4,32.5,TRUE
1060,cp5sEm-30CWHpJH8MpWm9A,0,4,0.003696858,0.294753952,1,0.000324699,4,32.5,TRUE
1061,hQLs6NrZbwK57Fqp2lGKkg,0,1,0.000924214,0.274027182,0,4.40E-05,1,27,TRUE
1062,6HXdISwxRUz3A0rGnGAjtQ,0,2,0.001848429,0.286195767,1,0.000119571,2,26.5,TRUE
1063,C0fGT8K2woAeodsJgia0hg,0,1,0.000924214,0.240873438,0,1.19E-05,1,2,TRUE
1064,WJLnoFK7og-LiOQ4ABw2aw,0,3,0.002772643,0.213870608,1,3.89E-07,3,6,FALSE
1065,JzgUl2meOhXcAmWfb28C2w,0,3,0.002772643,0.213870608,1,3.89E-07,3,6,TRUE
1066,WvvHWkRSWqBiNKr1LAmJqA,0,3,0.002772643,0.213870608,1,3.89E-07,3,6,TRUE
1067,oQEMnsiqtvRb-AsWqvlzzA,0,3,0.002772643,0.283772433,1,6.65E-05,3,17.33333333,TRUE
1068,c3kTeGBqM38odWsvni60rw,0,3,0.002772643,0.283772433,1,6.65E-05,3,17.33333333,TRUE
1069,qOBPYe3WoqGPuHh9BvyEnw,0,3,0.002772643,0.283772433,1,6.65E-05,3,17.33333333,FALSE
1070,3iEYvXVjz35-B8kZ5NF0ZQ,0,1,0.000924214,0.2646501,0,3.15E-05,1,47,TRUE
1071,2KLK0wb0gRJEdJwBbv2lvg,0,2,0.001848429,0.257071268,1,1.71E-05,2,6.5,TRUE
1072,TgzHjuDFTH9s31y0p2cp0A,0,2,0.001848429,0.257071268,1,1.71E-05,2,6.5,TRUE
1073,EKLb_PG33FVjtJbbOksAeQ,0,2,0.001848429,0.270488493,1,3.86E-05,2,14,TRUE
1074,89evOQi6sriR5GdBsWwyUQ,0,1,0.000924214,0.250412386,0,1.34E-05,1,8,TRUE
1075,qLaOVmMcQqk_em5ZVr8qYg,0,2,0.001848429,0.30228675,1,0.000174893,2,54.5,TRUE
1076,wRRTh1a4nlrw1pB7UFhIlg,0,2,0.001848429,0.27195178,1,2.84E-05,2,13,FALSE
1077,6RzMa_jixSq3oUfrzGOZvQ,0,1,0.000924214,0.001232286,0,4.44E-33,1,2,TRUE
1078,GLgleNkVoCOnFppxVvdzUQ,1.71E-06,2,0.001848429,0.001848429,0,8.89E-33,1,1,TRUE
1079,fSIcJwQ4WHEdGsoJZUFWaA,0,1,0.000924214,0.267466276,0,4.84E-05,1,26,TRUE
1080,wxqI0LWuHh0z-qg6jIaKvQ,0,2,0.001848429,0.257071268,1,1.68E-05,2,8.5,TRUE
1081,87dkHRsFwRO2enM72xNZfA,0,1,0.000924214,0.259058421,0,1.34E-05,1,42,TRUE
1082,DtbHHFk6sBFIX6b_VM6OcQ,0,1,0.000924214,0.001232286,0,4.44E-33,1,2,TRUE
