,Unnamed: 0,attributes.Accepts Credit Cards,attributes.Accepts Insurance,attributes.Ages Allowed,attributes.Alcohol,attributes.Ambience.casual,attributes.Ambience.classy,attributes.Ambience.divey,attributes.Ambience.hipster,attributes.Ambience.intimate,attributes.Ambience.romantic,attributes.Ambience.touristy,attributes.Ambience.trendy,attributes.Ambience.upscale,attributes.Attire,attributes.BYOB,attributes.BYOB/Corkage,attributes.By Appointment Only,attributes.Caters,attributes.Coat Check,attributes.Corkage,attributes.Delivery,attributes.Dietary Restrictions.dairy-free,attributes.Dietary Restrictions.gluten-free,attributes.Dietary Restrictions.halal,attributes.Dietary Restrictions.kosher,attributes.Dietary Restrictions.soy-free,attributes.Dietary Restrictions.vegan,attributes.Dietary Restrictions.vegetarian,attributes.Dogs Allowed,attributes.Drive-Thru,attributes.Good For Dancing,attributes.Good For Groups,attributes.Good For.breakfast,attributes.Good For.brunch,attributes.Good For.dessert,attributes.Good For.dinner,attributes.Good For.latenight,attributes.Good For.lunch,attributes.Good for Kids,attributes.Hair Types Specialized In.africanamerican,attributes.Hair Types Specialized In.asian,attributes.Hair Types Specialized In.coloring,attributes.Hair Types Specialized In.curly,attributes.Hair Types Specialized In.extensions,attributes.Hair Types Specialized In.kids,attributes.Hair Types Specialized In.perms,attributes.Hair Types Specialized In.straightperms,attributes.Happy Hour,attributes.Has TV,attributes.Music.background_music,attributes.Music.dj,attributes.Music.jukebox,attributes.Music.karaoke,attributes.Music.live,attributes.Music.video,attributes.Noise Level,attributes.Open 24 Hours,attributes.Order at Counter,attributes.Outdoor Seating,attributes.Parking.garage,attributes.Parking.lot,attributes.Parking.street,attributes.Parking.valet,attributes.Parking.validated,attributes.Price Range,attributes.Smoking,attributes.Take-out,attributes.Takes Reservations,attributes.Waiter Service,attributes.Wheelchair Accessible,attributes.Wi-Fi,business_id,categories,city,full_address,hours.Friday.close,hours.Friday.open,hours.Monday.close,hours.Monday.open,hours.Saturday.close,hours.Saturday.open,hours.Sunday.close,hours.Sunday.open,hours.Thursday.close,hours.Thursday.open,hours.Tuesday.close,hours.Tuesday.open,hours.Wednesday.close,hours.Wednesday.open,latitude,longitude,name,neighborhoods,open,review_count,stars,state,type
33535,33535,True,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,,,,,,,,POabgnQCv-GgefKBD2BZoQ,"['Food', 'Specialty Food', 'Coffee & Tea', 'Candy Stores', 'Chocolatiers & Shops']",Edinburgh,"7 Cockburn Street
Old Town
Old Town
Edinburgh EH1 1BP",18:00,12:00,18:00,12:00,18:00,12:00,17:00,12:00,18:00,12:00,18:00,12:00,18:00,12:00,55.950683700000006,-3.190962,Toddle In,"['Old Town', 'Royal Mile']",False,7,4.0,EDH,business
33536,33536,True,,,full_bar,False,False,False,False,False,False,False,False,False,dressy,,,,,,,True,,,,,,,,False,,,True,False,False,False,False,False,False,False,,,,,,,,,,True,,,,,,,quiet,,,True,False,True,False,False,,2.0,,False,True,,False,free,Mpn6AsGRp_3q00Mzjt-pVA,"['Hotels & Travel', 'Event Planning & Services', 'Hotels']",Edinburgh,"34 Great King Street
New Town
Edinburgh EH3 6QH",00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,55.958102247443,-3.1987835090841,The Howard,['New Town'],True,9,4.5,EDH,business
33537,33537,True,,,beer_and_wine,False,False,,,False,False,False,False,False,dressy,,,,,,,False,,,,,,,,,,,True,False,False,False,False,False,False,False,,,,,,,,,,False,,,,,,,quiet,,,False,,,,,,3.0,no,False,True,,False,no,r3QvCj1tsgASA90GBU3eVg,"['British', 'Restaurants']",Edinburgh,"54 St Stephen Street
Stockbridge
Edinburgh EH3 5AL",21:30,19:00,,,21:30,19:00,21:30,19:00,21:30,19:00,21:30,19:00,21:30,19:00,55.957832200000006,-3.2065066000000004,The Stockbridge Restaurant,"['Stockbridge', 'New Town']",True,13,4.0,EDH,business
33538,33538,,,,beer_and_wine,,,,,,,,,,casual,,,,,,,False,,,,,,,,,,,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,2.0,,False,,,False,no,nqZXFkRTH_vsGvOzRVWI8g,"['Vegetarian', 'Restaurants']",Edinburgh,"51-53 W Nicolson St
Newington
Edinburgh EH8 9DB",21:00,12:00,20:00,12:00,21:00,12:00,20:00,13:00,21:00,12:00,21:00,12:00,21:00,12:00,55.9444983,-3.1856957,Susie's Wholefood Diner,['Newington'],False,16,4.0,EDH,business
33539,33539,True,,,full_bar,True,False,False,False,False,False,False,False,False,casual,,,,False,,,False,,,,,,,,,,,True,False,False,False,False,False,False,True,,,,,,,,,,False,,,,,,,loud,,,False,False,False,False,False,,2.0,,True,True,True,,no,u-JyVztsrx2f9sZKm5FvWQ,"['Burgers', 'American (Traditional)', 'Restaurants']",Edinburgh,"26 Castle Street
New Town
Edinburgh EH2 3HT",23:30,11:30,22:30,11:30,23:30,11:30,22:30,11:30,22:30,11:30,22:30,11:30,22:30,11:30,55.95185600000001,-3.2035468,TGI Fridays,['New Town'],True,36,3.5,EDH,business
33540,33540,True,,,full_bar,False,False,,False,False,False,False,False,False,,,,,,False,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,True,True,True,False,False,False,False,False,average,,,False,False,False,False,False,,1.0,outdoor,,,,,,2Yd7GEhU7uqzraztlLpWKQ,"['Pubs', 'Bars', 'Nightlife']",Edinburgh,"29-31 William Street
West End
Edinburgh EH3 7NG",01:00,11:00,23:00,11:00,01:00,11:00,23:00,12:30,23:00,11:00,23:00,11:00,23:00,11:00,55.94959300000001,-3.2121895,Bert's Bar,['West End'],True,8,3.5,EDH,business
33541,33541,True,,,full_bar,,,,,,,,,,casual,,,,,,,False,,,,,,,,,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,3.0,,,True,True,,,-rwVxBOV0VNXB12of1N6hg,"['Vegetarian', 'Restaurants']",Edinburgh,"57-61 Blackfriars Street
Newington
Edinburgh EH1 1NB",01:00,17:00,01:00,17:00,01:00,17:00,01:00,17:00,01:00,17:00,01:00,17:00,01:00,17:00,55.94965799999999,-3.1856137,Black Bo's Restaurant,"['Newington', 'Old Town']",False,13,4.5,EDH,business
33542,33542,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,free,BMrC7D5ApOsxPGY_oqn7-w,"['Hotels & Travel', 'Event Planning & Services', 'Hotels']",Edinburgh,"42 Frederick Street
New Town
New Town
Edinburgh EH2 1EX",,,,,,,,,,,,,,,55.9533405,-3.2009635,Frederick House Hotel,['New Town'],True,8,3.5,EDH,business
33543,33543,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,3.0,,,,,,,XbTQWKfOaFmg9Q8p9q3iSQ,"['Food', 'Specialty Food', 'Seafood Markets']",Edinburgh,"80 Raeburn Place
Stockbridge
Edinburgh EH4 1HH",,,,,,,,,,,,,,,55.9592568,-3.2131621,G Armstrong,['Stockbridge'],True,6,4.5,EDH,business
33544,33544,True,,,full_bar,False,False,False,False,False,False,False,False,False,casual,,,,,False,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,quiet,,,False,False,False,True,False,False,2.0,no,,,,True,,xFz5u2Tgv1RYmqYZ9kUFFQ,"['Pubs', 'Bars', 'Nightlife']",Edinburgh,"80 West Bow
Grassmarket
Edinburgh EH1 2HH",23:30,11:00,23:30,11:00,23:30,11:00,23:30,11:00,23:30,11:00,23:30,11:00,23:30,11:00,55.948503332003,-3.1941775942559,The Bow Bar,"['Grassmarket', 'Old Town']",True,60,4.0,EDH,business
33545,33545,,,,none,,,,,,,,,,casual,,,,,,,False,,,,,,,,,,,True,False,False,False,False,False,False,True,,,,,,,,,,False,,,,,,,,,,False,False,False,True,False,False,2.0,,True,True,True,True,no,KSaSzOVyWSo4Ma0UkBd56A,"['Restaurants', 'Brazilian']",Edinburgh,"117-119 Buccleuch Street
Newington
Edinburgh EH8 9NG",22:00,17:00,22:00,17:00,22:00,17:00,,,22:00,17:00,22:00,17:00,22:00,17:00,55.9418985,-3.1837047999999997,Brazilian Sensation,['Newington'],False,11,4.0,EDH,business
33546,33546,,,,full_bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,outdoor,,,,,,5v2WUEmIPU8jTmOQ9xhcGA,"['Pubs', 'Bars', 'Nightlife']",Edinburgh,"4 South Charlotte Street
New Town
Edinburgh EH2 4AW",01:00,12:00,23:00,12:00,01:00,12:00,23:00,12:30,23:00,12:00,23:00,12:00,23:00,12:00,55.950766,-3.2061627,Edwards Bar,['New Town'],False,8,2.5,EDH,business
33547,33547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VekKmagfcsfq0UOeX_7RPg,"['Food', 'Coffee & Tea', 'Fast Food', 'Restaurants']",Edinburgh,"58 Bernard Street
Leith
Edinburgh EH6 6PR",,,,,,,,,,,,,,,55.97629250000001,-3.1692957,Loaded Sandwich Bar,['Leith'],True,4,4.0,EDH,business
33548,33548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,2.0,,,,,,,tw9LsOgI02DYT4L9Sr_quA,"['Food', 'Coffee & Tea']",Edinburgh,"261 Canongate
The Royal Mile
Old Town
Edinburgh EH8 8BQ",22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,55.950959899999994,-3.182915,Has Beans,"['Old Town', 'Royal Mile']",True,7,3.5,EDH,business
33549,33549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9mW3X0VkQ61QWlJWWSGs7g,"['Hotels & Travel', 'Tours', 'Transportation']",Edinburgh,"31 Waverley Bridge
Old Town
Edinburgh EH1 1BQ",18:00,09:00,19:00,09:00,17:30,09:00,17:30,10:00,19:00,09:00,18:00,09:00,18:00,09:00,55.952345799999996,-3.1922294,Lothian Buses,['Old Town'],True,10,3.5,EDH,business
33550,33550,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,paid,e8wCD4XNCcxSeTSrAU6xLA,"['Hotels & Travel', 'Event Planning & Services', 'Hotels']",Edinburgh,"Grosvenor Street
Haymarket
West End
Edinburgh EH12 5EF",06:00,06:00,06:00,06:00,06:00,06:00,06:00,06:00,06:00,06:00,06:00,06:00,06:00,06:00,55.946874,-3.217147,Hilton Edinburgh Grosvenor,['West End'],True,28,3.5,EDH,business
33551,33551,True,,,beer_and_wine,,,,,,,,,,casual,,,,,,,False,,,,,,,,,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,2.0,,False,True,True,True,no,UmOeVhicD3cTepEDC6p4jw,"['British', 'Restaurants']",Edinburgh,"41 West Nicolson Street
Newington
Edinburgh EH8 9DB",22:00,06:00,,,22:00,06:00,,,22:00,06:00,,,22:00,06:00,55.94461999999999,-3.1854471,Home Bistro,['Newington'],False,4,4.0,EDH,business
33552,33552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,tL5_K1Mxy_oddbUEjd-voQ,"['Hotels & Travel', 'Event Planning & Services', 'Hotels']",Edinburgh,"39-43 Albany Street
New Town
Edinburgh EH1 3QY",,,,,,,,,,,,,,,55.957329,-3.1900125,Albany Hotel,['New Town'],True,3,4.5,EDH,business
33553,33553,True,,,full_bar,False,False,,,False,False,False,False,False,,,,,,,,,,,,,,,,True,,True,True,,,,,,,,,,,,,,,,True,True,True,True,True,True,True,True,,,,True,,,,,,2.0,outdoor,,,,False,,Rphay8MhjPIGMcSVVucB8w,"['Pubs', 'Bars', 'Gay Bars', 'Nightlife', 'Karaoke']",Edinburgh,"18-22 Greenside Place
New Town
Edinburgh EH1 3AA",01:00,13:00,01:00,13:00,01:00,13:00,01:00,13:00,01:00,13:00,01:00,13:00,01:00,13:00,55.9568710085032,-3.1854304493070003,Cafe Habana,['New Town'],True,11,3.5,EDH,business
33554,33554,True,,,beer_and_wine,True,False,False,False,False,False,False,False,False,casual,,,,False,,,False,,,,,,,,,,,False,False,False,False,True,False,False,True,,,,,,,,,,False,,,,,,,quiet,,,False,False,False,True,False,False,2.0,,False,True,True,True,no,WN2QUFWxIiTtUgW-oczrQg,"['French', 'Restaurants']",Edinburgh,"76 Thistle Street
New Town
New Town
Edinburgh EH2 1EN",22:00,12:00,22:00,12:00,22:00,12:00,22:00,12:00,22:00,12:00,22:00,12:00,22:00,12:00,55.9537122,-3.2002956,Café Marlayne,['New Town'],True,31,4.5,EDH,business
33555,33555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,1.0,,,,,True,,jNftD8BQ41UX4AImsXSsjA,"['Food', 'Coffee & Tea']",Edinburgh,"15 Bank Street
Old Town
Edinburgh EH1 2LN",17:00,08:00,17:00,08:00,17:00,11:00,,,17:00,08:00,17:00,08:00,17:00,08:00,55.94981239999999,-3.1928384999999997,Caffe Espresso,"['Old Town', 'Royal Mile']",True,3,4.5,EDH,business
33556,33556,True,,,full_bar,,,,,,,,,,casual,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,2.0,,,True,True,True,,3JPBGbZ8cUreQqdEZmMqvQ,"['Restaurants', 'Italian']",Edinburgh,"95 Lothian Road
Old Town
Edinburgh EH3 9AW",,,,,,,,,,,,,,,55.946492299999996,-3.205476,Lazio,['Old Town'],False,6,4.5,EDH,business
33557,33557,True,,,beer_and_wine,False,False,,,False,False,False,False,False,casual,,,,,,,False,,,,,,,,,,False,True,False,False,False,False,False,True,True,,,,,,,,,False,False,,,,,,,average,,,False,False,False,False,False,False,2.0,,False,True,True,True,no,IImme8H_HNUNNbPeTQwT_Q,"['Wine Bars', 'Bars', 'Nightlife', 'French', 'Restaurants']",Edinburgh,"31 Jeffrey Street
Old Town
Edinburgh EH1 1DH",22:00,18:00,22:00,18:00,22:00,18:00,22:00,18:00,22:00,18:00,22:00,18:00,22:00,18:00,55.951195042396606,-3.1854110846557004,La Garrigue,"['Old Town', 'Royal Mile']",True,24,4.0,EDH,business
33558,33558,True,,,full_bar,False,False,,False,False,False,False,False,False,casual,,,,,,,False,,,,,,,,,,,True,False,False,False,False,False,False,True,,,,,,,,,,False,,,,,,,loud,,,,False,False,False,False,,2.0,,True,True,True,,,Yly8lmMDbqqznWJxpez2hA,"['Restaurants', 'Italian']",Edinburgh,"90 Hanover Street
New Town
Edinburgh EH2 1EL",23:00,12:00,23:00,12:00,23:00,12:00,22:00,12:00,23:00,12:00,23:00,12:00,23:00,12:00,55.9541807,-3.1977951,La Rusticana,['New Town'],True,6,3.5,EDH,business
33559,33559,True,,,full_bar,True,False,False,False,False,False,False,False,False,,,,,,False,,True,False,False,False,False,False,False,False,,,False,True,,,,,,,,,,,,,,,,False,True,,,,,False,,average,,,False,False,False,False,False,False,1.0,outdoor,False,True,,False,no,01lSqf42wyNaiEmNgIrutg,"['Pubs', 'Bars', 'Nightlife']",Edinburgh,"232 Canongate
Old Town
Edinburgh EH8 8DQ",01:00,12:00,23:00,12:00,01:00,12:00,23:00,12:00,23:00,12:00,23:00,12:00,23:00,12:00,55.9508334,-3.1824346,Canon's Gait,"['Old Town', 'Royal Mile']",True,22,4.0,EDH,business
33560,33560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,-UwZsTF1q2xaSm4bI_Azqw,"['Museums', 'Arts & Entertainment', 'Local Flavor']",Edinburgh,"549 Castlehill
Old Town
Old Town
Edinburgh EH1 2ND",17:00,10:00,17:00,10:00,17:00,10:00,17:00,10:00,17:00,10:00,17:00,10:00,17:00,10:00,55.9489951,-3.195634,Camera Obscura,"['Old Town', 'Royal Mile']",True,60,4.5,EDH,business
33561,33561,True,,18plus,full_bar,True,False,False,False,False,False,False,False,False,,,,,,True,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,False,True,,True,True,,False,False,average,,,True,False,False,True,False,False,2.0,outdoor,,False,,True,,lSIyCvaWZl-Ex9y3r2nDPg,"['Wine Bars', 'Bars', 'Nightlife', 'Dance Clubs']",Edinburgh,"23 Greenside Place
Edinburgh EH1 3AA",03:00,11:00,03:00,11:00,03:00,11:00,03:00,12:30,03:00,11:00,03:00,11:00,03:00,11:00,55.9560253,-3.1848563,CC Blooms,[],True,35,3.0,EDH,business
33562,33562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,j_Osmk22IY88-f8Bzr3m-g,"['Pubs', 'Bars', 'Nightlife', 'British', 'Restaurants']",Edinburgh,"1-3 Haymarket Terrace
West End
Edinburgh EH12 5EZ",,,,,,,,,,,,,,,55.946105200000005,-3.2209407000000003,Caledonian Ale House,"['West End', 'Haymarket']",False,3,4.0,EDH,business
33563,33563,True,,,beer_and_wine,,,,,,,,,,casual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,True,False,False,False,False,False,2.0,,,,,False,free,EDEZNi_8fgQnQK7U98pCeA,"['Hotels & Travel', 'Event Planning & Services', 'Hotels']",Edinburgh,"Murrayfield
18 Corstorphine Road
Edinburgh EH12 6HN",00:00,10:00,00:00,10:00,00:00,10:00,00:00,10:00,00:00,10:00,00:00,10:00,02:00,10:00,55.94573320000001,-3.2423597,The Murrayfield Hotel,[],True,8,4.0,EDH,business
33564,33564,True,,,none,,,,,,,,,,casual,,,,,,,False,False,False,False,False,False,True,False,,,,True,False,False,False,False,False,False,True,,,,,,,,,,False,,,,,,,,,,False,False,False,True,False,False,2.0,,True,True,True,False,no,jgUtE_lFxqhMcG4ubWCQLg,"['Food', 'Coffee & Tea', 'Restaurants', 'Sandwiches', 'African']",Edinburgh,"6 Chapel Street
Newington
Edinburgh EH8 9AY",22:00,18:00,22:00,18:00,22:00,11:00,22:00,18:00,22:00,18:00,22:00,18:00,22:00,18:00,55.9446571,-3.1859342,The Nile Valley Cafe,['Newington'],True,30,4.5,EDH,business
33565,33565,True,,,,,,,,,,,,,casual,,,,,,,False,,,,,,,,,,,,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,True,,,7jqK8QfIj5PN2HFKgDKBfw,"['Delis', 'Restaurants']",Edinburgh,"5 Lochrin Place
Tollcross
Edinburgh EH3 9QX",,,,,,,,,,,,,,,55.9426135,-3.2039331,Made In France,"['Tollcross', 'West End']",True,7,4.5,EDH,business
33566,33566,True,,,full_bar,False,True,False,False,False,False,False,False,False,dressy,,,,False,True,,False,,,,,,,,,,False,True,False,False,False,True,False,True,False,,,,,,,,,False,False,True,False,False,False,False,False,average,,,True,False,False,True,False,False,3.0,outdoor,False,True,True,True,no,RTKYidJ6nmw0chY3K3zh2g,"['Champagne Bars', 'Bars', 'Nightlife', 'Venues & Event Spaces', 'Event Planning & Services']",Edinburgh,"14 George Street
New Town
Edinburgh EH2 2PF",00:00,12:00,00:00,12:00,00:00,12:00,00:00,12:00,00:00,12:00,00:00,12:00,00:00,12:00,55.953627133930006,-3.1956059896292204,The Dome,['New Town'],True,96,4.0,EDH,business
33567,33567,,,,beer_and_wine,False,False,,False,False,False,False,False,False,casual,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,False,,True,False,False,False,False,False,average,,,False,False,False,False,False,False,2.0,outdoor,,,,,,MQo3FnweaE37sEDoG7hU5w,"['Pubs', 'Bars', 'Nightlife']",Edinburgh,"45 Shore
Leith
Edinburgh EH6 6QU",01:00,12:00,23:00,12:00,01:00,12:00,23:00,12:00,00:00,12:00,23:00,12:00,00:00,12:00,55.9758481,-3.1689479,Malt & Hops,['Leith'],True,13,4.0,EDH,business
33568,33568,True,,,beer_and_wine,False,False,False,False,False,False,False,False,False,,,,,,True,,,,,,,,,,,,False,True,,,,,,,True,,,,,,,,,False,False,,,,,,,,,,False,False,False,False,False,False,2.0,,,,,True,,0FlLe1SZKZqf5Tg9VK1-gQ,"['Arts & Entertainment', 'Performing Arts', 'Nightlife', 'Music Venues']",Edinburgh,"30b Grindlay Street
Old Town
Edinburgh EH3 9",17:00,10:00,17:00,10:00,17:00,10:00,,,17:00,10:00,17:00,10:00,17:00,10:00,55.946958338487995,-3.2043602672139,Royal Lyceum Theatre,['Old Town'],True,14,4.5,EDH,business
33569,33569,True,,,full_bar,,,,,,,,,,,,,,,False,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,True,False,True,False,False,,2.0,outdoor,,,,True,free,-Ub3g_uP6XqUtZwy5k8jPg,"['Bars', 'Pubs', 'Nightlife', 'Hotels & Travel', 'Hotels', 'Event Planning & Services']",Edinburgh,"13 Ettrick Road
Edinburgh EH10 5BJ",01:00,09:00,00:00,09:00,01:00,09:00,00:00,09:00,00:00,09:00,00:00,09:00,00:00,09:00,55.934443,-3.220968,Royal Ettrick Hotel,[],True,6,4.0,EDH,business
33570,33570,True,,,full_bar,True,False,False,False,False,False,False,False,False,,,,,,False,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,False,False,True,False,False,False,True,False,loud,,,False,False,False,False,False,False,2.0,outdoor,,,,,,LrQlUZI63FLf6SjiiJbu5A,"['Pubs', 'Bars', 'Nightlife']",Edinburgh,"127 High Street
Old Town
Edinburgh EH1 1SG",01:00,09:00,01:00,09:00,01:00,09:00,01:00,09:00,01:00,09:00,01:00,09:00,01:00,09:00,55.950388399999994,-3.1867628,Royal Mile Tavern,"['Old Town', 'Royal Mile']",True,20,4.0,EDH,business
33571,33571,True,,,full_bar,False,False,,,False,False,False,False,False,casual,,,,,,,False,False,False,False,False,False,True,False,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,3.0,,False,True,,False,paid,16_M0bA14jGcOE0hLmZK_w,"['British', 'Restaurants']",Edinburgh,"18 Howe Street
New Town
Edinburgh EH3 6TG",,,,,,,,,,,,,,,55.95614079999999,-3.2023891,A Room In The Town,['New Town'],False,9,4.5,EDH,business
33572,33572,True,,,full_bar,False,False,,,False,False,False,False,False,,,,,,False,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,True,True,True,False,False,True,False,False,average,,,True,,,,,,1.0,no,,,,,,kzy5m93T7mbZJe9heq4PUA,"['Pubs', 'Bars', 'Nightlife']",Edinburgh,"65 Lothian Road
Old Town
Edinburgh EH1 2DJ",01:00,11:00,00:00,11:00,01:00,11:00,00:00,12:30,00:00,11:00,00:00,11:00,00:00,11:00,55.94755389991901,-3.2055498626843,Shakespeare's Bar,['Old Town'],True,23,3.0,EDH,business
33573,33573,True,,,full_bar,False,False,,False,False,False,False,False,False,dressy,,,,False,,,False,,,,,,,,,,,True,False,False,False,False,False,False,True,,,,,,,,,,False,,,,,,,loud,,,False,False,False,False,False,,3.0,,False,False,True,True,no,9lF6-JrS2PvTkw9KVxn3Yg,"['Spanish', 'Basque', 'Restaurants', 'Italian']",Edinburgh,"2 Greenside Place
New Town
Edinburgh EH1 3AA",23:00,12:00,23:00,12:00,23:00,12:00,22:30,12:00,23:00,12:00,23:00,12:00,23:00,12:00,55.9566096,-3.1854002,La Tasca,['New Town'],True,14,3.5,EDH,business
33574,33574,True,,,full_bar,False,False,False,False,False,False,False,False,False,dressy,,,False,False,,,False,,,,,,,,False,,,True,False,False,False,False,False,False,True,,,,,,,,,,True,,,,,,,average,,,True,False,True,False,False,,3.0,,False,True,True,True,free,DIlh3Ta7-7tfjKL1apaYHw,"['Beauty & Spas', 'Venues & Event Spaces', 'Event Planning & Services', 'Hotels & Travel', 'Day Spas', 'Hotels']",Edinburgh,"1 Festival Square
Old Town
Edinburgh EH3 9SR",00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,55.9473697,-3.2062748,Sheraton Grand Hotel & Spa,"['Old Town', 'West End']",True,33,4.0,EDH,business
33575,33575,False,,,none,True,False,False,False,False,False,False,False,False,casual,,,,True,,,True,,,,,,,,False,,,False,False,False,False,False,False,True,True,,,,,,,,,,False,,,,,,,quiet,,,True,False,False,True,False,,1.0,,True,False,True,False,free,mV2qIJvhYuHTI0_to25nrQ,"['Food', 'Delis', 'Coffee & Tea', 'Restaurants']",Edinburgh,"29 Haddington Place
Leith
Edinburgh EH7 4AG",16:00,08:00,16:00,08:00,16:30,09:00,,,16:00,08:00,16:00,08:00,16:00,08:00,55.960529799999996,-3.1823262000000003,Embo Deli,['Leith'],True,12,4.0,EDH,business
33576,33576,True,,,full_bar,False,False,,False,False,False,False,False,False,dressy,,,,True,,,False,,,,,,,,,,,True,False,False,False,False,False,False,True,,,,,,,,,,True,,,,,,,quiet,,,True,False,False,False,False,False,2.0,,False,True,True,,free,VErgzjUEsusmil_DR4IYbw,"['Hotels & Travel', 'Event Planning & Services', 'Hotels']",Edinburgh,"1Tower Place
Leith
Edinburgh EH6 7BZ",01:00,07:00,01:00,07:00,01:00,08:00,01:00,08:00,01:00,07:00,01:00,07:00,01:00,07:00,55.977862398932295,-3.16863298416138,Malmaison,['Leith'],True,22,4.0,EDH,business
33577,33577,True,,,full_bar,,,,,,,,,,dressy,,,,,,,False,,,,,,,,,,,True,False,False,False,False,False,False,True,,,,,,,,,,False,,,,,,,,,,False,False,False,True,False,False,2.0,,True,True,True,True,no,5pA0bK3x-8TWzWzbZRUJew,"['Restaurants', 'Italian']",Edinburgh,"36 Castle Terrace
Old Town
Edinburgh EH1 2EL",23:00,17:00,23:00,17:00,23:00,17:00,23:00,17:00,23:00,17:00,23:00,17:00,23:00,17:00,55.94708829999999,-3.2021432,Il'Castello Restaurant,['Old Town'],True,8,3.0,EDH,business
33578,33578,True,,,full_bar,False,False,False,False,False,False,False,False,False,casual,,,,,,,False,,,,,,,,,,,True,False,False,False,False,False,False,False,,,,,,,,,,False,,,,,,,,,,False,False,False,False,False,False,2.0,,False,True,True,False,,nEM1MVODyaZCWOg7Cya4EQ,"['Mexican', 'Tex-Mex', 'Restaurants']",Edinburgh,"49 St Stephen Street
Stockbridge
Edinburgh EH3 5AH",00:00,17:00,,,00:00,15:00,23:00,16:30,00:00,17:00,,,00:00,17:00,55.958096600000005,-3.2066265,Blue Parrot Cantina,"['Stockbridge', 'New Town']",True,13,4.0,EDH,business
33579,33579,True,,,full_bar,False,False,False,False,False,False,False,False,False,,,,,,False,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,True,,False,,,,,average,,,True,False,False,False,False,False,2.0,outdoor,,,,True,,ZRYZBtiRjjYqA8ohMoRn-Q,"['Pubs', 'Bars', 'Nightlife']",Edinburgh,"11-13 N Bank Street
Old Town
Edinburgh EH1 2LP",01:00,11:30,00:00,11:30,01:00,11:30,00:00,11:30,00:00,11:30,00:00,11:30,00:00,11:30,55.9498323,-3.1936259999999996,The Wash Bar,"['Old Town', 'Royal Mile']",True,16,3.0,EDH,business
